order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
aa078289a37e7fc6858559006061646d,f3367c9aca21c8339000542eef955545,delivered,2017-12-21T10:26:44.000Z,2017-12-22T14:31:45.000Z,2018-01-26T20:42:33.000Z,2018-02-07T18:19:12.000Z,2018-02-01T00:00:00.000Z
9edc5231dd902e3a6b3cd4d8692d3e19,66526956e5bfc707bff7039c8dee6097,delivered,2017-11-24T10:19:18.000Z,2017-11-24T13:13:41.000Z,2017-11-27T21:52:34.000Z,2018-01-07T00:09:31.000Z,2017-12-26T00:00:00.000Z
124a51eba46b576ea4c0bd1bc8342cee,e5c606a13a8c2014a8a850c4865ea497,delivered,2018-01-07T09:52:22.000Z,2018-01-08T09:48:51.000Z,2018-01-15T22:10:50.000Z,2018-02-09T18:58:51.000Z,2018-02-15T00:00:00.000Z
bc3e295306ee4d3eba91aca49b0bb539,000bf8121c3412d3057d32371c5d3395,delivered,2017-10-11T07:44:31.000Z,2017-10-11T07:56:17.000Z,2017-10-13T15:16:26.000Z,2017-10-16T19:35:33.000Z,2017-10-24T00:00:00.000Z
b62490833ad4da4f0f696c9358737651,36a52cbef5f4a32aed0c0215995985d4,delivered,2017-10-30T02:03:05.000Z,2017-10-31T04:30:15.000Z,2017-10-31T16:53:48.000Z,2017-11-08T17:54:43.000Z,2017-11-29T00:00:00.000Z
3c3a231d25bdc9110e295bd809ac5e08,d2655a7659f341c72e6b8752a83ca5be,delivered,2017-11-26T10:53:19.000Z,2017-11-28T03:31:33.000Z,2017-12-01T14:12:37.000Z,2017-12-07T16:28:37.000Z,2017-12-20T00:00:00.000Z
c5ca3893d72f5cb80e62ed87fc4700fc,8f33e94f957ad118c65e94fe36aff3d3,delivered,2017-05-14T21:45:11.000Z,2017-05-14T21:55:20.000Z,2017-05-17T15:33:47.000Z,2017-05-25T14:22:47.000Z,2017-06-06T00:00:00.000Z
a9fb450008d4a94311a7288937b880e6,19d04e5c06403cf04a62edc4f1ded818,delivered,2018-02-22T09:03:59.000Z,2018-02-23T02:10:50.000Z,2018-03-02T00:46:53.000Z,2018-03-06T17:16:55.000Z,2018-03-22T00:00:00.000Z
6e094f9da57fda90223610bbba3d4c6a,09ebe1786d9aee6e06ef0fae650eea19,delivered,2018-07-08T19:58:06.000Z,2018-07-08T20:10:15.000Z,2018-07-10T11:01:00.000Z,2018-07-12T17:03:18.000Z,2018-07-25T00:00:00.000Z
3ce28675a76726b00db6e5f1a3f61a5b,e81b380b3c669bfebd48ec3f0f679bcd,delivered,2018-07-28T20:43:06.000Z,2018-07-28T20:55:25.000Z,2018-07-31T14:26:00.000Z,2018-08-03T19:46:44.000Z,2018-08-20T00:00:00.000Z
fb7f2bd158ff5c98d1c6f296100b89ee,9f700cd78cf84ddaab40881aa1352029,delivered,2018-01-02T07:58:29.000Z,2018-01-03T04:32:32.000Z,2018-01-03T21:33:15.000Z,2018-01-05T11:37:28.000Z,2018-01-18T00:00:00.000Z
f4836c9fdf304c98f625b549ea6bbc39,23005111bb3890d6caf375df57ffcf79,delivered,2017-05-11T16:19:03.000Z,2017-05-12T02:50:49.000Z,2017-05-19T18:27:56.000Z,2017-05-24T15:33:52.000Z,2017-06-06T00:00:00.000Z
2e3e34bd9284d4ff8e51142c7c70d144,1b0c2dd1418689199f6f7332f7a96e26,delivered,2017-09-21T10:02:36.000Z,2017-09-21T10:30:22.000Z,2017-09-21T17:14:16.000Z,2017-09-29T17:58:42.000Z,2017-10-18T00:00:00.000Z
64a0069bcf4240b9246d1f9b7ed61825,83b89cf9c779a9cd373086ac6bfe4216,delivered,2018-07-25T20:18:53.000Z,2018-07-26T03:15:07.000Z,2018-07-26T14:59:00.000Z,2018-07-28T00:03:39.000Z,2018-08-02T00:00:00.000Z
cf8ba1509b00eca37b08289371dbbf0d,6b17845b9378ecf3d2c326579c38b24a,delivered,2018-01-08T12:29:43.000Z,2018-01-08T12:38:56.000Z,2018-01-11T19:37:32.000Z,2018-01-25T13:57:49.000Z,2018-02-05T00:00:00.000Z
84effd777e819e984c091302a37641d4,9baa3ebdd47ab308b0a043a9ff5a9f10,delivered,2017-11-24T23:17:46.000Z,2017-11-25T02:14:48.000Z,2017-11-28T21:28:44.000Z,2017-11-29T18:19:02.000Z,2017-12-12T00:00:00.000Z
c96fbf82fa852856858765ef154a0918,3b65668df978a114bc3d982be6ec1ecd,delivered,2018-04-15T20:46:15.000Z,2018-04-15T20:55:37.000Z,2018-04-18T03:21:49.000Z,2018-05-07T22:56:30.000Z,2018-05-08T00:00:00.000Z
f7959f8385f34c4f645327465a1c9fc4,0bf19317b1830a69e55b40710576aa7a,delivered,2017-03-30T07:50:33.000Z,2017-03-30T08:05:08.000Z,2017-03-30T10:55:54.000Z,2017-04-10T02:59:52.000Z,2017-04-26T00:00:00.000Z
ee0c5c649e17808bc4a363d3a80ebf85,cc3590e4afbb4b3e056b50a80a6a7d0c,delivered,2018-01-30T07:51:17.000Z,2018-01-30T08:13:43.000Z,2018-01-31T15:06:03.000Z,2018-02-20T15:25:04.000Z,2018-02-21T00:00:00.000Z
cfd355e6233b9854f7decc72472f9c3e,dfd239feb53ae84d8c50baab69d38133,delivered,2017-03-24T15:50:46.000Z,2017-03-25T02:32:36.000Z,2017-03-27T15:40:01.000Z,2017-04-04T17:18:03.000Z,2017-04-24T00:00:00.000Z
38971812f1db9e4a30885e5574dcbe53,735774ca9e99d1d85ae5f53b4958e6cc,delivered,2018-06-24T13:38:07.000Z,2018-06-24T17:18:18.000Z,2018-06-25T13:59:00.000Z,2018-06-28T21:46:43.000Z,2018-07-24T00:00:00.000Z
06ad94997dd34a7c2186b82d8e9be6a5,edc2830530b7d989c82121b21e1c229d,delivered,2017-06-15T16:02:23.000Z,2017-06-17T03:48:11.000Z,2017-06-19T18:28:42.000Z,2017-07-12T19:59:22.000Z,2017-07-20T00:00:00.000Z
4941da6e1a4eef723674c7148152c4f6,5c4fbfda89ecf784397c5a99ec36601a,delivered,2018-06-11T16:49:47.000Z,2018-06-12T04:57:47.000Z,2018-06-12T15:05:00.000Z,2018-06-13T18:39:37.000Z,2018-06-26T00:00:00.000Z
499331448de4dfe6a702b8550821720b,098c4d55ae6761b13901be67e6f22ac1,delivered,2017-02-24T15:28:22.000Z,2017-02-24T15:42:19.000Z,2017-03-01T08:22:24.000Z,2017-03-06T09:54:48.000Z,2017-03-27T00:00:00.000Z
c14d11b92dcd430bb0e414bff63825b0,c4073e465adf088386a637bf76ff1bdf,delivered,2018-04-03T17:06:59.000Z,2018-04-03T17:28:55.000Z,2018-04-05T19:03:15.000Z,2018-04-09T17:06:33.000Z,2018-04-19T00:00:00.000Z
f2295bca86e6c4a2a1c211330a5c5779,80fa64e989d6c0478aefff5df36949f4,delivered,2017-12-02T10:43:56.000Z,2017-12-04T10:36:21.000Z,2017-12-06T16:28:48.000Z,2018-01-18T23:05:57.000Z,2018-01-03T00:00:00.000Z
517b4b7e7f723df3693ae71473078d73,13c14842e78da8bb1e408509619f291f,delivered,2017-10-07T06:49:55.000Z,2017-10-07T07:04:33.000Z,2017-10-13T15:35:49.000Z,2017-10-26T17:10:10.000Z,2017-11-14T00:00:00.000Z
0ddd8dbe3b0d08b247e46ff98c1b5f45,61465bf7dcc3dc596693c6ae259c171c,delivered,2018-06-07T14:01:50.000Z,2018-06-08T13:16:08.000Z,2018-06-11T13:59:00.000Z,2018-06-13T19:18:51.000Z,2018-06-18T00:00:00.000Z
fd3a02bb749359b9e6a4126cd8a50822,78199b9683c01e0d764ece9abfba71af,delivered,2018-07-01T17:43:58.000Z,2018-07-01T17:55:14.000Z,2018-07-06T06:31:00.000Z,2018-07-13T21:41:28.000Z,2018-08-01T00:00:00.000Z
7cf158d0e4744ba4ce58e5a9be631f7e,8558227007218197a4d8ac26e41ab22f,delivered,2018-01-13T09:31:19.000Z,2018-01-13T09:38:42.000Z,2018-01-19T15:23:03.000Z,2018-02-08T02:23:53.000Z,2018-02-19T00:00:00.000Z
d79f6f82d928f3116b391795f3a4337f,458430198d0e879d5f272f5a5b959a2e,delivered,2018-03-09T22:35:23.000Z,2018-03-09T22:50:31.000Z,2018-03-13T03:08:40.000Z,2018-04-04T18:37:40.000Z,2018-04-06T00:00:00.000Z
478232e63af0da7ce4c2e2081629ccfe,c17267116673d32cbb4178325794613f,delivered,2017-06-05T13:40:45.000Z,2017-06-05T13:50:23.000Z,2017-06-07T09:32:31.000Z,2017-06-21T16:41:47.000Z,2017-07-10T00:00:00.000Z
a2ec8ff90a5ffced9e2d1853bf3cf609,ee92860167192bbbbf68f161674745e1,delivered,2017-12-10T21:58:51.000Z,2017-12-10T22:53:31.000Z,2017-12-19T00:39:12.000Z,2018-01-04T16:24:50.000Z,2018-01-09T00:00:00.000Z
109b43dc12d67a5107cbbfb7fe98d0ae,592e40170cce9817780844caf7c0a2e9,delivered,2017-07-25T15:45:53.000Z,2017-07-25T15:55:15.000Z,2017-07-28T20:03:04.000Z,2017-09-19T14:18:08.000Z,2017-08-22T00:00:00.000Z
1ff18ac87c2bd43b4a902ef5736193ae,f1c76162ea81ad7889daffd690950c5b,delivered,2018-06-14T11:49:17.000Z,2018-06-14T12:19:40.000Z,2018-06-15T18:52:00.000Z,2018-06-16T13:38:31.000Z,2018-06-29T00:00:00.000Z
55ac02b6b194b6cebf53799310fb63bb,fbd14093f9374d4f70e80ee9cbccd5ca,delivered,2018-06-28T23:30:01.000Z,2018-06-28T23:50:50.000Z,2018-06-29T14:55:00.000Z,2018-07-03T18:15:04.000Z,2018-07-12T00:00:00.000Z
4e78c8e6f00a4ca7409db04227837738,66d8f30fb4390d0b8d3e0b639bd367a9,delivered,2017-10-03T00:20:58.000Z,2017-10-03T00:35:09.000Z,2017-10-11T19:11:51.000Z,2017-10-23T18:18:38.000Z,2017-11-03T00:00:00.000Z
7be4cf9e577bd6353f88c21ffdf87931,2731fd84e6a05d548640607a131f185b,delivered,2018-08-21T09:28:11.000Z,2018-08-21T09:50:20.000Z,2018-08-22T13:26:00.000Z,2018-08-29T19:38:29.000Z,2018-09-05T00:00:00.000Z
74bbb7eea3f17308c17374bf5f572b65,3e4be3176a580becb5d751cf0f409c31,delivered,2017-04-21T22:01:50.000Z,2017-04-21T22:15:07.000Z,2017-04-24T12:07:16.000Z,2017-05-02T14:48:19.000Z,2017-05-17T00:00:00.000Z
0b9b1c5bbb14862e0e96660280048b04,2bd46622c473bea1ca8f10e37be933ec,delivered,2018-06-04T14:34:15.000Z,2018-06-04T14:51:11.000Z,2018-06-05T15:10:00.000Z,2018-06-06T17:59:05.000Z,2018-06-28T00:00:00.000Z
0f881abda9658ce5c28cca333059224a,7d03956727a1a2962e0e669629917bae,delivered,2018-03-21T17:01:41.000Z,2018-03-21T17:10:38.000Z,2018-03-22T18:34:53.000Z,2018-03-24T14:24:39.000Z,2018-04-03T00:00:00.000Z
e4a8c46a68d36806c7eece77ed233a3d,7ee1519a04932fc747403d9f9a88128c,delivered,2017-11-10T16:16:24.000Z,2017-11-11T02:55:38.000Z,2017-12-14T14:52:12.000Z,2017-12-15T21:09:22.000Z,2017-12-07T00:00:00.000Z
d21ea1f0cfac8642b1a98b71ac53e32f,0812b360195c1929d1c73e9ff946522a,delivered,2017-08-20T20:11:55.000Z,2017-08-20T20:30:15.000Z,2017-08-24T21:23:59.000Z,2017-08-28T21:14:45.000Z,2017-09-18T00:00:00.000Z
0b461bff8323f6fec51ec6254a81d562,3225c076223e4cf8512be1779e066df8,delivered,2018-06-22T12:48:41.000Z,2018-06-23T02:20:20.000Z,2018-06-27T18:51:00.000Z,2018-07-05T19:54:39.000Z,2018-07-11T00:00:00.000Z
957b63dfa485e69821fcd7cc5320c064,be93311d52df47140bbfc588540e88c4,delivered,2018-04-24T15:55:40.000Z,2018-04-25T08:51:54.000Z,2018-04-27T14:36:00.000Z,2018-05-03T23:19:40.000Z,2018-05-22T00:00:00.000Z
b49fb5d1cf86975cf5a295431c278a33,919898139ad85605b36f05302f908a95,delivered,2018-06-11T18:18:36.000Z,2018-06-12T18:46:06.000Z,2018-06-15T14:27:00.000Z,2018-06-20T15:45:20.000Z,2018-06-28T00:00:00.000Z
c61956e742b7b9e644a1f4ed0f6f941d,f2f5754aa54743f8b50ad65876ebffc7,delivered,2017-06-05T16:53:50.000Z,2017-06-05T17:05:12.000Z,2017-06-06T11:52:55.000Z,2017-06-09T12:18:29.000Z,2017-06-29T00:00:00.000Z
1776f9cc0f976e7aa0e8372a5325c41a,fa62a9ef95e703b49c4bf530ce1e4efb,delivered,2018-08-28T11:16:37.000Z,2018-08-28T11:30:12.000Z,2018-08-28T14:11:00.000Z,2018-08-29T22:03:15.000Z,2018-09-06T00:00:00.000Z
36fab5ed597c9dca017dfa0711e84687,18bf97f433229e973e41658016d9459b,delivered,2018-06-12T21:44:42.000Z,2018-06-12T22:21:38.000Z,2018-06-14T15:07:00.000Z,2018-06-26T21:34:32.000Z,2018-07-18T00:00:00.000Z
6898fdd117fe6ca4f9b01eb03005d9a9,cc3cd505183c2dbf100bfe8658b56cc4,delivered,2017-04-29T22:39:02.000Z,2017-04-29T22:50:14.000Z,2017-05-05T18:33:10.000Z,2017-05-12T11:10:10.000Z,2017-06-02T00:00:00.000Z
821a1e7c9755a640a28554e2d777df92,ceee5f652721c614474008d744d8bfdc,delivered,2018-06-03T09:15:40.000Z,2018-06-03T09:51:03.000Z,2018-06-11T15:19:00.000Z,2018-06-16T16:41:50.000Z,2018-07-17T00:00:00.000Z
43f08913407cac4e74a898d968e58c1a,fff7466a253c0e59499ea943462c10f9,delivered,2018-02-14T13:22:12.000Z,2018-02-15T04:11:01.000Z,2018-02-15T18:55:13.000Z,2018-02-19T19:44:52.000Z,2018-03-07T00:00:00.000Z
f7641c0de17b431a84de1c1b1cc508fd,c031bf880215d40a217accde86199086,delivered,2017-10-12T13:14:36.000Z,2017-10-12T13:28:14.000Z,2017-10-13T18:12:08.000Z,2017-10-16T22:44:21.000Z,2017-10-25T00:00:00.000Z
afb0a9ca2d10fcfae200f36535c3f94a,4181340c6436c39fa866cba891f8e7a6,delivered,2018-04-08T21:55:51.000Z,2018-04-08T22:10:13.000Z,2018-04-09T22:32:35.000Z,2018-04-13T00:17:47.000Z,2018-04-25T00:00:00.000Z
e339c040755b354d17a122b68617cb4f,511a4d0fd15ef186a3103e38ef910563,delivered,2018-08-16T11:54:27.000Z,2018-08-16T12:10:13.000Z,2018-08-20T13:49:00.000Z,2018-08-28T00:12:31.000Z,2018-09-18T00:00:00.000Z
8859c918dd929c59f8e0e8811b83f02a,ca17558c17d7eb0f3333914471df1b33,delivered,2018-03-09T16:13:12.000Z,2018-03-09T16:49:45.000Z,2018-03-13T02:51:28.000Z,2018-03-19T19:38:37.000Z,2018-03-27T00:00:00.000Z
6f6b240506c5b26a3ef1bd743b8b5d37,dbc848ab648ff35d09fab22b07d525de,delivered,2018-01-28T17:51:28.000Z,2018-01-28T17:59:39.000Z,2018-01-31T20:21:19.000Z,2018-02-10T00:18:34.000Z,2018-02-22T00:00:00.000Z
e1e993f6e8b2761005ba148892c3af85,26e3f149ebb280f754d415146ab0ca52,delivered,2018-05-13T00:06:18.000Z,2018-05-13T00:15:22.000Z,2018-05-14T15:16:00.000Z,2018-05-15T14:23:40.000Z,2018-05-23T00:00:00.000Z
ee793c80c58a6de488444dbb4e63374f,86254a9e6537ee8ae084ea9a5b5a1b6e,delivered,2017-02-04T17:33:35.000Z,2017-02-04T17:45:13.000Z,2017-02-14T10:51:32.000Z,2017-02-22T15:05:00.000Z,2017-03-21T00:00:00.000Z
2a1a1f086c448fa487f63805dcaf4974,13697976fe8ad222ab46eac52bc44fb7,delivered,2017-10-03T09:20:37.000Z,2017-10-03T09:35:14.000Z,2017-10-04T20:24:58.000Z,2017-10-13T19:08:00.000Z,2017-10-30T00:00:00.000Z
e9a879545f57cb4c1d3acbee8b436454,896d83a0aa63660580e188b137fe530e,delivered,2018-07-08T18:40:10.000Z,2018-07-09T18:45:10.000Z,2018-07-10T13:45:00.000Z,2018-07-25T21:39:50.000Z,2018-08-02T00:00:00.000Z
0bbaf543aa84dd90baa21ed685d72605,aac099fe0a49d5c6bf65ca146a5df864,delivered,2017-11-05T14:18:00.000Z,2017-11-05T14:30:31.000Z,2017-11-07T19:06:34.000Z,2017-11-20T18:37:50.000Z,2017-11-28T00:00:00.000Z
aa6007edd65e5c1396560755e4eaa6da,d33f06026283e831380c5b17a3210a44,delivered,2018-05-15T08:21:10.000Z,2018-05-15T08:35:19.000Z,2018-05-15T13:24:00.000Z,2018-05-19T15:58:50.000Z,2018-06-01T00:00:00.000Z
258d79062482663262a46174dc7d38f8,bfc6cd805c216b8daf35a8036a275c5a,delivered,2018-06-21T21:44:04.000Z,2018-06-21T21:58:49.000Z,2018-06-22T15:43:00.000Z,2018-06-28T18:34:47.000Z,2018-07-17T00:00:00.000Z
e64772f0c75da6c3c6622cb989961c9e,f2bd2cabe7df5eb5e8330b464942277d,delivered,2017-02-27T21:33:10.000Z,2017-02-27T21:45:08.000Z,2017-03-01T14:44:05.000Z,2017-03-03T06:38:49.000Z,2017-03-22T00:00:00.000Z
d15db33a2ad3b0ec963a89d2809156ed,d3fda06d45564b2a30b99c8a476a3921,delivered,2017-02-26T21:07:49.000Z,2017-02-26T21:22:03.000Z,2017-03-03T10:50:39.000Z,2017-03-13T10:35:03.000Z,2017-04-12T00:00:00.000Z
a013a9692edd311c7cd46675f807ab24,ff82e32ae70caa86b2e3232c9474fce4,delivered,2017-06-18T14:14:29.000Z,2017-06-18T14:25:16.000Z,2017-06-23T10:53:04.000Z,2017-06-29T14:33:52.000Z,2017-07-10T00:00:00.000Z
19ad2d72d688eca2dc11bf19bc9ffcf2,de5d252d0ffeb5ded6a1bf99b6f7e443,delivered,2018-02-20T20:41:50.000Z,2018-02-20T20:55:52.000Z,2018-02-23T17:38:36.000Z,2018-03-03T16:04:27.000Z,2018-03-16T00:00:00.000Z
331d7364022bbc3e86770568b39e7683,48c7a67e456b520e7f307887187458f4,delivered,2017-06-11T10:32:14.000Z,2017-06-11T10:42:38.000Z,2017-06-14T14:14:30.000Z,2017-06-26T15:57:30.000Z,2017-07-05T00:00:00.000Z
d78f37563bb2b393bb33db35d835b390,7d50e349780d01d65771d942782b7349,delivered,2018-02-22T09:39:22.000Z,2018-02-22T09:50:33.000Z,2018-02-22T21:22:43.000Z,2018-02-23T15:48:55.000Z,2018-03-08T00:00:00.000Z
0cc9e18508708774c1c956cd3ad9e910,a08e096b01b1231d0e7b11cb0cbe0fcc,delivered,2018-03-12T10:34:34.000Z,2018-03-13T04:40:28.000Z,2018-03-15T03:12:14.000Z,2018-04-03T17:38:10.000Z,2018-03-28T00:00:00.000Z
7533138abe254f5d3856101e4a21e5f2,5164e21ce84142db5439f4ae25f579a5,unavailable,2017-11-17T19:42:36.000Z,2017-11-17T20:35:41.000Z,,,2017-11-30T00:00:00.000Z
0b17b204a1785111272edfadb2aa9e94,0db0eb41bc86fb464a6e175e06304992,delivered,2018-08-01T21:33:30.000Z,2018-08-01T22:04:00.000Z,2018-08-03T10:03:00.000Z,2018-08-08T13:04:42.000Z,2018-08-23T00:00:00.000Z
e23b12899aef6772719cbdb98dd5bf8c,bc19d307573bfbeb957808cf9b4cbdaf,delivered,2018-07-24T15:41:01.000Z,2018-07-25T02:44:22.000Z,2018-07-25T15:27:00.000Z,2018-08-01T18:54:36.000Z,2018-08-23T00:00:00.000Z
8c673a44c78e62473e4ca9e2a2e2f14b,7fd2ba66b45de1c0eeea4a725423204e,delivered,2017-11-24T12:08:06.000Z,2017-11-26T12:11:19.000Z,2017-11-27T16:47:03.000Z,2017-12-16T20:07:30.000Z,2017-12-27T00:00:00.000Z
f8e14f9760ef6679d468a83bc48d8de4,559b04c66cad9ea2999fdcf15549b780,delivered,2018-04-07T13:48:36.000Z,2018-04-07T14:08:24.000Z,2018-04-16T18:26:05.000Z,2018-04-19T18:15:31.000Z,2018-04-25T00:00:00.000Z
d79acd725bc4a0f28c6b42a9471d783e,2fbc8b0a61f041665380a5a931b321a5,delivered,2018-04-02T12:09:49.000Z,2018-04-02T12:28:37.000Z,2018-04-03T19:47:15.000Z,2018-04-06T21:04:23.000Z,2018-04-18T00:00:00.000Z
c456339d894d329ad45d39e3d6796b90,7fb62e47282b83f023cf1fef8d8309c9,delivered,2017-10-17T21:50:00.000Z,2017-10-17T22:05:18.000Z,2017-10-18T22:03:58.000Z,2017-10-19T11:57:46.000Z,2017-10-27T00:00:00.000Z
67b2796561ac2c941f6daf9881b510ae,e9624a808ce6214efe9b4b0e15d50dd1,delivered,2017-02-14T21:00:15.000Z,2017-02-15T02:45:42.000Z,2017-02-16T03:37:44.000Z,2017-02-24T08:53:48.000Z,2017-03-13T00:00:00.000Z
c05ad5099c122aacdc8f3c894c4d8648,c0af46300ca8b8f6cf17581e808854f4,delivered,2018-05-16T13:03:29.000Z,2018-05-17T03:34:51.000Z,2018-05-17T13:47:00.000Z,2018-05-30T17:10:45.000Z,2018-05-30T00:00:00.000Z
b819d4bf7ee713f4efbbf5328a3eeeaa,14f8cc584e623e4d3c92fd134fd9e8c4,delivered,2018-07-14T13:41:00.000Z,2018-07-14T13:55:12.000Z,2018-07-20T12:50:00.000Z,2018-07-25T18:52:04.000Z,2018-08-27T00:00:00.000Z
033e33708df28579692a3d19492c6553,7d46ad28611679afbffbce56cfd2457b,delivered,2017-12-11T14:23:38.000Z,2017-12-11T15:32:12.000Z,2017-12-11T23:18:35.000Z,2017-12-18T20:19:07.000Z,2018-01-05T00:00:00.000Z
8f69c5872bca5b495397ff0a5d681219,4c9c41a8c1965305e2e1978666bd6d09,delivered,2018-04-26T14:55:21.000Z,2018-04-26T15:11:16.000Z,2018-04-27T13:19:00.000Z,2018-04-30T15:22:08.000Z,2018-05-10T00:00:00.000Z
d719d2c72e0dfc9d994ee85c1d594861,bcfd3b40a37ce48e8658f339cc31665c,delivered,2017-11-24T16:06:14.000Z,2017-11-25T13:34:00.000Z,2017-11-29T02:07:43.000Z,2017-12-19T21:57:00.000Z,2017-12-19T00:00:00.000Z
66dff1d3b5b10688eb5f5404045bf561,fcd47b43cac861c981572131ac384b4d,delivered,2017-09-26T14:48:58.000Z,2017-09-26T15:04:43.000Z,2017-09-28T15:49:19.000Z,2017-10-02T20:27:49.000Z,2017-10-18T00:00:00.000Z
219fda9e83f9a3ac8e1baa10d6cc6366,9e7a24d6f6c9076bcb0fdc71fdf19299,delivered,2017-06-08T21:53:18.000Z,2017-06-10T02:50:38.000Z,2017-06-13T14:28:16.000Z,2017-06-14T15:18:20.000Z,2017-06-22T00:00:00.000Z
5b4251adca774e23a1d0d74ae856a44c,cbc5c2f15d8c9f82ff20cbc15f656b80,delivered,2018-04-20T11:04:07.000Z,2018-04-20T11:15:17.000Z,2018-04-23T17:28:49.000Z,2018-04-25T18:08:59.000Z,2018-05-10T00:00:00.000Z
8046a8ff5327aee0844fc04bbbdc2780,745b217bcdd43c77e53db795a8cce73e,delivered,2018-01-10T09:46:59.000Z,2018-01-10T10:31:48.000Z,2018-01-10T18:59:15.000Z,2018-01-19T19:46:52.000Z,2018-02-01T00:00:00.000Z
6800d99c79f85a09a82645ff194ba86e,c04d524b349a3ece930bf77e623cdbfd,delivered,2018-06-27T17:56:47.000Z,2018-06-27T18:12:49.000Z,2018-06-28T14:03:00.000Z,2018-07-03T17:18:48.000Z,2018-07-19T00:00:00.000Z
f292c124b9885e687193451c4932a1fc,423b14adf6348b5958abf3dfef05fefc,delivered,2018-03-06T10:30:56.000Z,2018-03-06T11:29:50.000Z,2018-03-06T20:35:41.000Z,2018-03-24T21:27:35.000Z,2018-03-28T00:00:00.000Z
7a04a9036cd32390e8f17eaccd2dcef4,53fb54e7d01b29d01ba8fc1e6bc911ab,delivered,2018-02-05T23:26:08.000Z,2018-02-06T23:29:58.000Z,2018-02-07T17:17:42.000Z,2018-02-19T23:17:56.000Z,2018-03-09T00:00:00.000Z
fbd05af8c1751b972fc6e19b1190990e,6df4246f1cf9de5292f78450941d26eb,delivered,2017-02-09T23:55:19.000Z,2017-02-10T01:05:19.000Z,2017-02-13T12:21:41.000Z,2017-02-21T15:47:51.000Z,2017-03-09T00:00:00.000Z
51712e0d3d1de647e512d95dccbe5a93,1fe167b007e7b6080ef8116d0f35cb3e,delivered,2018-01-31T22:30:30.000Z,2018-01-31T22:49:04.000Z,2018-02-02T17:09:08.000Z,2018-02-14T19:13:18.000Z,2018-02-22T00:00:00.000Z
ce63c9b68df2841a944a62de0cd1bc0c,f40a4445ae3490e8b77a88ee04ba7c05,delivered,2018-02-13T17:58:15.000Z,2018-02-13T18:10:25.000Z,2018-02-20T18:48:58.000Z,2018-03-14T13:02:24.000Z,2018-03-12T00:00:00.000Z
36d5bd2a92fd8d42046d3fd105357dba,1c8651846645ce3e991bbb4ed39b1243,delivered,2017-06-13T10:01:28.000Z,2017-06-13T10:15:10.000Z,2017-06-14T07:28:02.000Z,2017-06-19T21:24:53.000Z,2017-07-06T00:00:00.000Z
0d9df4f2f2ff31254428de406416328c,7780df2165ac312b97f275f0f5efddf1,delivered,2017-04-10T16:22:35.000Z,2017-04-10T16:35:09.000Z,2017-04-13T13:23:12.000Z,2017-04-20T15:00:06.000Z,2017-05-02T00:00:00.000Z
3e23457628bb06cc3328814e58a4f889,5cb95832b5a1636d643e01c44347c634,delivered,2018-01-30T19:15:23.000Z,2018-01-30T19:30:25.000Z,2018-02-02T00:22:03.000Z,2018-02-05T23:54:40.000Z,2018-02-16T00:00:00.000Z
cb7c837f8c5240816176dc115c21a746,d60805f01a84d8b2d5acae981e3c770f,delivered,2018-06-21T20:27:51.000Z,2018-06-26T04:58:46.000Z,2018-06-27T10:28:00.000Z,2018-07-04T19:04:37.000Z,2018-07-27T00:00:00.000Z
e7541d63acc69eb0bffae073a401b6ea,36e4785e6af078e76b3bb38251b2b820,delivered,2018-06-07T12:04:29.000Z,2018-06-07T12:19:20.000Z,2018-06-07T15:16:00.000Z,2018-06-08T22:08:38.000Z,2018-06-25T00:00:00.000Z
167817eea845fe951cd38865b1494af5,403e3939144e4e8f0d0bece178186f2a,delivered,2017-06-13T16:45:26.000Z,2017-06-13T16:55:31.000Z,2017-06-19T15:44:54.000Z,2017-06-28T17:03:12.000Z,2017-07-04T00:00:00.000Z
9d6ebf13c4103f0a747d86c3c93f7af5,d73ad9b9d4bd1fc0dfdc66db5052d09c,delivered,2018-08-06T18:03:11.000Z,2018-08-08T03:10:17.000Z,2018-08-18T09:13:00.000Z,2018-08-22T21:56:29.000Z,2018-08-24T00:00:00.000Z
b89637ecd51070eb364f10bd952c2a79,09c17ca161dbd35f3e24a39d7273096e,delivered,2017-12-04T16:13:06.000Z,2017-12-04T18:01:50.000Z,2017-12-06T19:15:46.000Z,2017-12-20T16:46:47.000Z,2017-12-28T00:00:00.000Z
9b41711934b43494976d4412d62deb1a,14c746d1ab062a46b0ddb1cb59cd8bbf,delivered,2018-05-22T09:55:20.000Z,2018-05-22T17:14:41.000Z,2018-05-23T14:34:00.000Z,2018-05-29T20:54:55.000Z,2018-06-21T00:00:00.000Z
051d564ccb0a1e50070ac26704a2ba72,d5dbbec5196cc5d81fff118925e2bc5d,delivered,2018-08-23T23:05:07.000Z,2018-08-24T01:10:09.000Z,2018-08-24T13:48:00.000Z,2018-08-30T17:32:59.000Z,2018-09-06T00:00:00.000Z
dbc3b0665b060a97f3298ba46f58ce1b,3e833164532942a1114ef358e1b8884f,delivered,2018-08-22T17:14:06.000Z,2018-08-22T17:25:12.000Z,2018-08-27T15:10:00.000Z,2018-08-30T19:03:59.000Z,2018-09-05T00:00:00.000Z
