product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
4135a8c6b588263879a627ed27a2a3c3,papelaria,55,381,1,500,22,48,38
c180a83edb2d145ec2f9b10cbd61feb5,brinquedos,60,915,5,1000,30,10,20
d04e48982547095af81c231c3d581cb6,relogios_presentes,56,528,2,292,18,10,15
1c6fb703c624b381a20f21f757694866,brinquedos,33,471,2,725,22,17,15
dd2ca29c9d0f93d3b1d28d7d7ee3025c,moveis_sala,24,356,2,7750,33,25,33
753de82a096285dc21658d87c4933771,fashion_bolsas_e_acessorios,41,187,1,100,16,16,16
aa0d48704d551d1247be98ca06dfa990,cama_mesa_banho,58,1626,4,250,16,22,11
c784a651cf319526cc7cf854f83cb941,papelaria,58,125,8,500,30,19,30
2a149f2dc4ecc44e7e34f558886d59e4,utilidades_domesticas,34,108,2,200,21,17,19
8bd66662b25462ac84d850fbb7e71f43,utilidades_domesticas,60,214,5,27300,66,23,51
37116a322ceabbe82c30430000af0db3,cama_mesa_banho,52,89,1,200,20,10,15
d8de812ed5d981fc6a3984f4caa2aa05,esporte_lazer,44,1854,6,525,29,16,20
eefbc932268cd0bdde377b3d8ecdacaa,moveis_decoracao,63,2339,4,7700,22,19,22
be40dfccc49c5959cc0cc2f6447acc38,esporte_lazer,48,855,1,1000,16,20,16
bfb85a2851757334da980ac9893a6261,,,,,200,16,2,11
23e7b9a386cb15c0b5063bf0d45982a5,informatica_acessorios,29,1431,3,200,18,4,14
562f4fcb4d0fb2cd4b547e42e5bfd2e6,telefonia,50,3135,4,400,20,11,13
c5736c891e81c20ebc49de62980c1136,cool_stuff,43,421,4,500,27,5,27
658675929f516ce89c6c508269123f98,esporte_lazer,26,438,1,757,22,6,20
b4f435100a515fb999f800065c3424a2,pet_shop,55,833,14,7300,33,30,44
f14c1f6cf5ba04ba0a6f52c763a6b7a9,utilidades_domesticas,45,1734,4,3900,52,5,32
cebff45f1d1558430be0e07ac0df6a68,automotivo,56,960,3,1400,30,30,30
c5cc16e72344194c359106a8061c83f5,automotivo,58,904,1,2750,35,20,20
1d7db62a21ffb4f220d3e8a05fa77e02,fashion_bolsas_e_acessorios,22,328,3,100,16,13,11
6d8f2ccbced01ba3165048d784a5cf0c,relogios_presentes,60,556,1,200,20,7,15
742c48e1bbcfabe4528d5f68cd4dc432,esporte_lazer,57,578,6,450,30,16,16
6b9411af71e48f2e3ed1f01640c3a75e,moveis_decoracao,60,2050,2,3000,69,11,11
11998bf6cea26d8ab6b3948560f64951,eletrodomesticos,59,1031,1,700,18,8,13
e82d0f095d2e87c1d46d5f909ed00a30,utilidades_domesticas,55,501,1,250,30,8,25
32943921f52ed83f1af15db364dbcc2b,moveis_cozinha_area_de_servico_jantar_e_jardim,54,695,6,21150,55,49,47
e21b0b8dd6c9543f46cf3178a39ea458,esporte_lazer,56,307,4,700,16,16,25
6d0d7c2d9a4b8b79dbc12c47c74349dd,beleza_saude,58,2910,1,300,18,9,12
e91bea61ea0d665e4c445d6461586e13,informatica_acessorios,60,540,1,3400,21,17,15
54151de8a5ccf2dc3058b447e1f582f3,moveis_decoracao,54,718,1,300,16,16,16
a3c485c1ba93a314a9606492aeb0072c,climatizacao,39,401,1,5075,51,43,46
61194019f380f0b760c31e66ee97e50d,esporte_lazer,54,1954,1,400,16,10,11
15f773b4fea5b2ab681b02620b0c3a95,,,,,750,16,25,15
f98ab3dc92c46ebabdc8f613acfae537,beleza_saude,58,1419,1,210,33,8,19
f50df3b65ee30912ca3e462971e1334f,informatica_acessorios,58,870,2,700,28,10,19
bf40a2c68f58ee4873b0a79084030073,livros_interesse_geral,27,458,1,250,27,9,18
e9906cf475ca638edcb034d031364e1b,brinquedos,47,1375,9,550,29,18,28
e112bafe6285b42e5a1d51790dde0a74,telefonia,52,734,1,100,19,4,11
1d0e69d769465dd7bacc44f752215f10,brinquedos,54,228,2,450,16,16,16
d14495a85be157b5cacef4eaaf825791,moveis_cozinha_area_de_servico_jantar_e_jardim,57,252,1,30000,31,105,31
f3637eb5ce07d19f2f9eca6bb7dc29d6,automotivo,52,666,1,700,16,11,11
635b0964f7d41f9ce3275551c36a44d8,malas_acessorios,49,244,1,700,34,24,21
dfeb7c8b7bede7a7bab2d4eefdebd5ac,brinquedos,31,1156,1,500,17,10,12
eba6241164a4249d24a5f66b4df3d698,papelaria,48,809,3,600,25,15,20
e76828e87d341935c7d4e9f26420cda0,,,,,2250,31,19,23
44af7e0083e6ebeeeae5da438472d189,telefonia_fixa,57,2540,4,1450,20,12,22
5087755ce445ac09967f7528809f154e,construcao_ferramentas_ferramentas,40,186,1,463,19,17,17
8b6bd2f1787ccf9f63fa540492dd74c2,automotivo,41,1518,2,1000,37,12,35
e869c12a2f4763dbfc1a8398d20a1213,cama_mesa_banho,31,235,1,300,33,5,23
ca3d7d7b66676d1731e2fe13b5243c43,cool_stuff,39,1514,1,1700,28,36,27
ada800a927673ac73cdfbbd2c832331b,utilidades_domesticas,59,513,1,2350,29,34,16
238eaac32ec7d0a2881b728d4c3758b1,moveis_decoracao,57,172,1,900,50,20,40
c0c73d7ad5469efc6d40000a75eeee76,perfumaria,36,811,1,450,30,15,15
65a4190fb90003ec977a0b0db2a8db70,pet_shop,41,568,1,15150,92,12,62
daa46fa57a171867a99dcc8a71ec21cd,cool_stuff,33,658,1,1400,42,25,15
d83dc88999f72a99ac7e3f7e2ae88c40,informatica_acessorios,50,331,1,110,19,13,14
a5502e9954017124d95f7bce4c89d339,cama_mesa_banho,46,701,1,1300,50,12,12
ae52b85c8712696950e9287398316251,construcao_ferramentas_construcao,55,414,2,1175,28,28,28
2e810f124ff7668bc1ea0d1953aaacd2,relogios_presentes,55,623,1,337,16,13,13
87b08e712cc4c9fe70984c5a24b29e2f,brinquedos,23,475,1,300,25,16,16
dac8681a7a366f747f42546e4922ad41,bebes,46,487,1,15800,62,47,32
2ffe22d10951d7d1a864c7117bcfe6c7,cama_mesa_banho,43,315,1,450,37,5,30
987c2e418fe5bab68f7823af3919d16a,beleza_saude,52,1153,1,300,34,4,15
7a754c36445d45f1992c14b2586c5ffa,cama_mesa_banho,39,238,1,8500,54,20,47
d07c0177e489e871713b83a518446ac7,utilidades_domesticas,56,869,1,1750,30,30,30
a412e6de2f924b291fcd8911e0f25eae,brinquedos,20,345,1,760,30,28,21
871760e304a33f81d67fc135d2c437ac,cama_mesa_banho,58,2473,2,1950,43,8,33
f3f6c295f8683fd04c2a01c363db3ec5,livros_interesse_geral,34,486,1,600,23,7,16
52b5ed64c8cd6a9cd6c33f2a7033991a,perfumaria,40,209,2,600,16,2,11
5f3a6b9196dde7e3702ec07bbdd34fab,industria_comercio_e_negocios,58,1497,1,950,30,20,30
a125c009beb210be2ad9db7aa9f8bca3,fashion_bolsas_e_acessorios,44,127,1,100,16,10,15
ee5f76ffc21d34eee5edae9c8408082a,climatizacao,62,542,1,3200,40,15,20
f26687a556d96d5ba708b2ae3db5fbed,telefonia,35,538,1,100,16,6,15
41bbc4286da4cd2380514863440e9a9d,ferramentas_jardim,63,477,1,9400,64,16,52
a37c4dc2fd88e896e19c74a6b60a0e84,casa_construcao,26,1069,1,450,16,11,14
9257d3f01cd400076c63470f92434c7e,cool_stuff,41,349,3,500,16,11,11
fd1d81ca3e323dfc0b3f48e0225e4bbf,esporte_lazer,58,1423,2,6500,20,20,20
87700264f353c44d18c38c328d1fcd25,automotivo,60,1659,3,450,16,21,18
2368785994f057897f1ae269bb9743ef,brinquedos,34,382,4,1400,25,80,25
95b7ae3076a4c91f203a0c3dd9a54b57,esporte_lazer,49,1244,1,350,18,12,15
a8f31c4f4cc9429e3c72db72dec3fc1f,esporte_lazer,57,481,1,650,16,8,13
0d826eba8e0a2ae3bca9e3a947dd756d,brinquedos,50,423,4,250,20,14,12
2bfb0bdbcea77da2879f0ef3be9a219e,consoles_games,53,439,5,900,22,7,18
3cef8174403f4fdedbf24fa67fa9f132,bebes,39,805,3,1800,18,32,27
4a96de21ccfb22ebe1c56992acbbd7fc,climatizacao,58,655,5,1300,30,10,30
3ac52f93c2299daa201fbb7ff36546f7,informatica_acessorios,60,401,2,150,16,5,15
6dbcbca84288705e65660c9b4f369134,brinquedos,42,1604,1,6084,68,14,68
cc3181a81384b6fc34602d49cb6068a6,eletrodomesticos_2,33,94,1,18450,68,21,42
4a625789888350aabb6b1acd0e8f9e39,moveis_decoracao,49,833,1,1000,40,8,40
a968285b931b85e05c46234aa3db388f,fashion_bolsas_e_acessorios,49,378,5,150,16,9,11
79e15231b726878193713bdd2c293448,esporte_lazer,59,1119,1,932,23,24,21
1393eeb2b27f82d3f8035ed8d4b3a5e2,moveis_decoracao,36,652,3,950,64,6,11
da17d63dff29a96ddfd5a9bfa5fb0aa9,malas_acessorios,51,1419,3,100,17,3,13
4d8c2f14df6a1429692e995d787613a5,bebes,50,304,1,350,23,4,23
51f3e4065d72846204cb4f46d8d241cf,eletroportateis,44,995,1,4925,35,45,34
d64615580eb89e5d9a6ae0e37135a5fe,,,,,300,16,7,11
ec31d2a17b299511e7c8627be9337b9b,bebes,44,385,6,14675,55,64,52
a7e0919795bd6324004da7131002d3b6,beleza_saude,26,419,1,521,22,19,27
cb7433cfec8ba4a55092889fad62c6ed,fashion_bolsas_e_acessorios,57,113,1,250,16,2,11
aed7d0a9347ab6a62a7e25304e6f02ab,utilidades_domesticas,44,2017,3,550,36,10,16
3c5229dee6997f28485a65cbabceacb8,utilidades_domesticas,58,535,5,600,30,11,20
cef4f90ce027751d3acd18e554ca3e4c,relogios_presentes,58,329,4,1400,33,10,33
762e9c384b4752bbcbea568e3d89856f,pet_shop,25,236,2,200,21,16,17
50a64d6b01398039142e3e0be6f2fca4,artes,50,856,1,5900,40,10,30
72cd62166086ea7878031f2ad9e3c1c2,moveis_decoracao,51,688,1,250,22,2,32
7e5497f64c4f3b60648c778bd5819741,informatica_acessorios,52,589,2,200,36,2,28
71137504070dc94a0e1d04089985f3e2,esporte_lazer,55,1723,3,1150,80,8,15
505cad9f6344882dd263949375dd97f5,esporte_lazer,49,1841,5,3300,50,39,12
bd0c8fe7ca76c396baeb6968121eb825,fashion_bolsas_e_acessorios,60,1664,7,150,17,2,19
2efe79c475e4c22430aedf7eacc830ee,esporte_lazer,60,1507,1,1900,25,25,25
da2a3bd205509eae7afd98d242983092,eletronicos,52,721,1,340,33,14,17
1574ed2c73e4465c572f68dd77528203,,,,,16000,58,28,58
d70f38e7f79c630f8ea00c993897042c,bebes,53,233,1,10950,41,40,40
4d506f00f028642b159fe0be712d8041,pet_shop,27,600,1,1300,21,6,26
dc88749b92c7dd97a89577f11aea8c3a,automotivo,60,149,1,450,30,16,16
97df7b55f088f5c0c6d785d20a433d55,papelaria,54,307,2,4900,22,50,30
16c1c1a3dc1ddc2fd5e32ae7fe616b0b,cama_mesa_banho,52,202,1,2800,43,8,36
70ad1cce006c26381f72387a1cdb2bf6,informatica_acessorios,45,2495,1,2700,16,45,20
e84bf31698e5842d605c5aa9cfc8b02a,utilidades_domesticas,33,211,1,1150,25,25,16
de20d07a4cb6565ed32339ba6a9ea541,construcao_ferramentas_construcao,51,250,1,1100,40,37,35
0891f8ac9e3d7252ec5c162da0b0b86c,utilidades_domesticas,55,309,2,500,16,10,12
ef60a683caacd212b1cc7b356283c2de,,,,,600,16,16,16
b019860899267d0fac1c4f9da4301bc5,automotivo,58,684,2,1600,20,20,20
26028d8fc5ad4bb87ebc3675d49b2ae9,esporte_lazer,55,1677,5,29750,16,40,50
932a7e18ea9bb845420c70707362e0f7,utilidades_domesticas,43,513,2,200,28,29,19
34e4f6bc7f4c44bdc0581b78aba124e1,informatica_acessorios,47,884,3,150,16,5,11
68ad45d48d69404aeb71ce87e1b2c948,livros_importados,37,452,1,850,33,2,23
3514eab1c90b91adfa20380eb471816a,utilidades_domesticas,52,699,1,4000,50,12,35
1f3c4e3bcb3d2d1c4da4692dbf20de5a,perfumaria,58,686,1,277,17,13,12
3e1fdf945aae119091586c0d20212562,papelaria,47,231,1,900,46,10,33
c77dfb9c5aa26053afa89e2f78e09719,fashion_bolsas_e_acessorios,27,184,4,150,18,9,11
b907ce62cef95401ecb7606178afd705,ferramentas_jardim,57,330,4,100,17,5,14
964c5f7cd701d923e2350137a4715bb1,beleza_saude,44,1653,2,75,23,7,14
56c221c4c1a4a98293895c4563cdc6bf,construcao_ferramentas_seguranca,43,188,2,673,18,13,15
05c8eb0ae68c09cae5b68d673652e7f8,eletronicos,50,315,1,200,21,7,14
e8c68ed99b73a85e2c22388f4a702bc0,fashion_roupa_masculina,33,54,1,500,30,40,11
3fea39f18b756acc072ecde595f7f8fa,bebes,58,861,1,3350,31,43,21
78a727ba961fe7561d533e153bf04088,instrumentos_musicais,43,1516,7,9270,103,31,26
b2cadfc2d6da74fba3a372470641ba61,utilidades_domesticas,26,201,1,400,16,9,12
049b55359c60ea6403938b9e408f40b8,cama_mesa_banho,49,297,2,1400,37,23,35
1ac09f60f3c3bc2021c637ef23fa3248,brinquedos,31,735,3,600,20,20,20
2756f88aa420dd0c5aa25b2db78d4664,telefonia,58,381,3,200,19,4,11
ac01b71ddb644fe8806e71a6030accf9,moveis_decoracao,29,250,2,800,32,6,28
9f69acd4da62618a3f6365b732d00ccd,,,,,850,27,13,21
7b32b1b87594b60dced8abb4531d2986,telefonia,51,419,1,350,16,6,11
8e2e504e3be9cc0ed518daa0e271acf5,bebes,42,831,1,417,19,13,13
d43f4e32cbdc4fc0a825ed4020475c82,esporte_lazer,39,558,2,1300,20,20,20
1a3577790b3f28eb137b105c4d62ca17,eletronicos,50,703,3,590,34,18,24
62633ec6c321f244f230ae94e9864d6a,telefonia,51,1350,1,125,21,6,14
7384a19bf6df5d6139bc52286cd26c2e,alimentos_bebidas,46,553,2,9550,57,40,25
0ca7afae61c042aedfd973110cd8970f,utilidades_domesticas,54,493,1,1733,23,23,21
325c397d5d1eebe97422d6bc1ed8709d,moveis_escritorio,30,210,3,5600,90,30,40
59dccecad0c81b2b36cec5f92e7fcf12,moveis_decoracao,47,343,1,800,40,5,20
00cf06147ed4880ec5fbba2adbb20e1d,livros_interesse_geral,30,253,1,350,24,5,17
0ae935aec15938b92f6667ec2fde2dc2,utilidades_domesticas,42,542,2,900,25,10,36
20856303113ea417297aa919436cf183,ferramentas_jardim,50,591,3,1450,20,20,20
167a7aad1e1e0717b9b5ab7d6c724ad5,cama_mesa_banho,55,844,1,850,25,5,25
5b55f963a5c26f723ea1b5d7872557d3,papelaria,20,98,1,300,25,20,20
df969ce58d2f301f941a09bc75558cd4,bebes,51,446,1,350,30,30,20
cc3e0004237b0c02f8fd95f943e1cebf,moveis_decoracao,27,296,1,350,17,26,17
a7961e6620228e0f227361f0668e37ba,cama_mesa_banho,23,415,1,200,20,12,20
35d92b98f6c28b76f0551e206ba39234,utilidades_domesticas,38,597,3,300,40,5,40
f264c1d9b20b5e4a340254d0405e613b,cool_stuff,48,874,1,1050,42,25,15
ebd7c847c1e1cb69ec374ae0ebee1f4c,moveis_decoracao,50,228,3,1200,40,15,30
bfb09aea4e6432b4b0588f9ce9062a9b,automotivo,57,361,5,100,24,2,17
2f2c777499972fe908f5c404fd7d43b7,automotivo,58,703,6,4750,47,19,23
be55ae76be8824525f40695d49a5a7b5,agro_industria_e_comercio,42,370,2,2350,18,36,18
c49c7c01a63850cb995c304b97c11bcd,cama_mesa_banho,50,463,1,14300,70,30,60
9d8c8d53d7b90fb79d5cda8acae81b4a,relogios_presentes,53,681,2,240,16,11,11
9e4cc01dcef75a47d9cd6c816d874cca,cama_mesa_banho,56,270,1,3675,46,12,43
81bc8fd12691dc4b290dc8c668532e1e,casa_construcao,55,1500,1,1250,25,43,17
6cd1945e89970ad5992f82541a227c36,beleza_saude,57,1536,1,1325,30,25,25
fcd3383d6f4f1c10260d479342c4fd54,telefonia,58,818,6,150,17,4,12
c36100652b59546fcd8fff467dc29519,relogios_presentes,47,732,2,140,18,16,16
5ef336462ba740ddd4727319e26207e6,construcao_ferramentas_jardim,46,1157,1,1725,22,21,14
f0d1b9adbb40033054296d0ce2581aea,utilidades_domesticas,32,349,1,450,30,25,25
b6bdb28b376292b83135644ff8d4d6a2,cama_mesa_banho,60,265,1,2200,34,7,32
aa428a8e4d587520f90d37a08030a812,brinquedos,29,208,2,1700,50,40,16
e82773dd03318132e509b6330c868c7f,beleza_saude,55,768,1,150,20,10,20
3a7553224e54d216c4a65c85f2d04deb,casa_conforto,58,407,1,9475,53,30,38
4e2235f93eb6f83c34901d68feba9344,casa_construcao,38,471,4,1550,22,32,14
d078d453361cd47a1041bf9a20a92774,bebes,45,1383,2,8450,41,16,41
65e3848513c9ab70bf542e5d694cf072,beleza_saude,46,1001,1,575,25,13,14
6a41e9f388cfee3b924ed19821527c21,fashion_underwear_e_moda_praia,62,594,3,200,19,9,27
9798f14fd2be3c482aaff824a05ac605,utilidades_domesticas,59,284,3,3000,50,35,15
74fd207bb446a56583153f85de68b73c,cama_mesa_banho,41,729,1,1950,20,30,30
af144ed65466a16118af719a57053c95,cool_stuff,47,1060,1,1815,29,21,23
99c190bbe6f8ddee448a3756e2360601,automotivo,58,651,5,4600,71,4,44
80c8ac047ca651a5672b8a7973085640,esporte_lazer,42,1469,2,4450,34,29,11
66fc767a58575873dad11a4c717727dc,utilidades_domesticas,47,476,5,1550,35,14,27
781afe929e3016a667f5f439afd55fce,esporte_lazer,42,590,1,400,18,18,18
1033f9821d88262baf13892e285de798,moveis_sala,42,566,4,950,61,13,25
415c42d82ead424bfd3f256565bc5dae,informatica_acessorios,59,185,1,813,28,14,21
b1d69027dcf7fec05464c24c1e197dde,perfumaria,47,565,1,675,19,13,13
b7e5e565cf760233e922ed01e122ca8b,relogios_presentes,55,502,2,250,16,11,11
b6264435ec20a635b17b56fb4ce65bc0,utilidades_domesticas,57,1291,1,500,16,25,14
0538b3ea14af3cc3ee6bdaf940367cee,,,,,150,20,4,20
7167a194119e3d3b0da13963e0417c8e,esporte_lazer,56,3280,1,3400,23,22,21
20ae7c024ede613f47e0d2f23f461493,telefonia_fixa,25,455,1,330,17,11,9
19f2a215792dd5e7cfdffacd9f3d2361,fashion_bolsas_e_acessorios,34,358,1,50,17,3,12
e116e213716b7b91f8a320c37939ed17,utilidades_domesticas,57,311,1,250,25,10,15
e6b314a2236c162ede1a879f1075430f,informatica_acessorios,47,284,1,167,24,14,11
85ec69dc21ef2674bd946f3a6adc01b3,utilidades_domesticas,49,1276,4,1500,32,5,25
1d994f3116c393f22021e72f17ab5af5,alimentos_bebidas,58,798,1,200,31,15,26
789903e228ae1908c260edd9847c99b0,relogios_presentes,52,550,2,300,16,11,11
cf6db73155e09a3583117d7dbeeab445,moveis_decoracao,56,262,1,950,40,2,30
080a388eb2bd1051b01f6fc4ca659450,telefonia,51,536,1,100,21,8,14
baeb8e1a680cf9e1f13557d74b6cec3d,ferramentas_jardim,20,2751,3,2400,31,28,15
2742ee84b28b08268f169c5483f71b4a,relogios_presentes,56,407,1,1350,34,8,34
fe70b3d3e1523d468ece722d2de06de9,esporte_lazer,28,538,1,200,16,16,13
1a2ece70966710dec441aa587993b5b4,,,,,300,27,5,18
446e83f3f31931e9eda31363bde07293,moveis_sala,55,595,1,5600,20,5,60
90f97298579cd20412fdcc9b7a2d4b6b,alimentos_bebidas,31,502,1,475,20,16,13
f03e2584cfc057f8bf76bf5683955585,brinquedos,38,1338,2,150,16,21,11
882b88e3f8d6db8171ee56f61efc8bd8,automotivo,53,877,4,500,17,4,11
5b1c98d30c986d084d3c312dddf35b74,relogios_presentes,37,283,5,700,20,20,20
8d8109048bbf6f0369b1522029f92a19,cool_stuff,49,933,1,250,22,23,16
0797e47ffb3917b66fa62245a283bd9e,moveis_decoracao,55,1108,1,2000,28,38,11
f8cdee3eb5ab9b7c357469dedbe2b6c8,cama_mesa_banho,50,194,3,750,37,23,35
7e48d9554094858ee2269c4ef809f50e,relogios_presentes,51,789,2,200,16,2,11
d178793446cf02a02ef715cd5ab14ddb,informatica_acessorios,59,1994,4,950,25,11,15
6d7bc0518cc2406af3d486526806d50e,instrumentos_musicais,42,184,1,383,35,7,14
29e3ff0225dcccc5bce7606bdb6362ca,informatica_acessorios,46,2329,1,250,16,3,11
6f1ccca9f878a413a495487eb649ab32,moveis_decoracao,32,240,1,700,40,15,11
5f96ea82b7c80d875fd5337033db3b6e,fashion_bolsas_e_acessorios,57,382,6,200,16,9,11
51239b9414a75bd33453d33d177475d5,moveis_decoracao,57,566,2,333,52,5,37
3282c3c8f2354dfff84997a238f91f10,papelaria,46,503,6,850,21,7,15
c9af29e8a0c52866bb2c9f5f6344d9b2,moveis_decoracao,58,2037,2,650,69,11,11
20daef67faad9f39084ec8812b1dc6b4,beleza_saude,59,1868,3,100,25,2,15
cf5f0f6ba7c1477ba6aca74da24faba5,bebes,53,1601,5,29250,42,58,60
0b501b17eff6353cde82245645c4207e,utilidades_domesticas,51,396,1,1750,45,21,26
748b719f4cbfdcb99cae90bf4bb16217,brinquedos,46,1156,1,400,17,10,12
2e64d11879c5bbda600381dbb5452a38,beleza_saude,47,225,1,1350,26,18,11
51bb55b87cf953219cadc7deb9d282c2,ferramentas_jardim,60,1452,1,2700,30,23,20
a45ce07b9fbd59f065c8fa0c0361506e,automotivo,54,530,1,2600,35,20,20
035df2b15f358d231e00af9e62488cf4,perfumaria,51,607,1,783,17,15,14
3c0b8519a8235ff19814687b02957b77,moveis_decoracao,48,1470,3,200,35,2,25
06cdc7832ac572e307bdacf9ba9f66a9,dvds_blu_ray,48,899,1,150,20,2,14
6831b5d22263248cd732a13b207fd68a,brinquedos,46,411,5,400,22,22,22
f6ce2f79a280fa3c1ddc114d34ab273d,eletroportateis,52,1074,1,1150,16,16,16
f25795cfffe214cb33e87d996d64a222,telefonia,31,275,2,200,18,6,11
81f2207ce3ae8962616872cb75497dd2,relogios_presentes,40,148,1,22175,19,9,12
3cc44aee702776822cfc55c61e048b7b,automotivo,55,185,1,500,16,38,38
3bf87d2001b8176e6a3ad804b80774b4,moveis_escritorio,46,1157,1,14775,63,60,25
f32415d23c358ef1e387a7d329d9ce9f,papelaria,59,276,2,550,66,12,12
d767651561474e5b08ee9a2674146331,livros_interesse_geral,20,928,1,400,33,6,22
74f100d8dd6df588c51132be07ff50f2,utilidades_domesticas,48,550,1,250,19,2,11
97e867dc91da58c5fd89d77372c9dfa4,relogios_presentes,59,1948,2,400,16,11,12
6400587d9225c4ea09f3d5ae53860c11,moveis_decoracao,60,517,2,2800,35,30,35
ca753b1e379d59868172ac9d8d62d14f,malas_acessorios,53,220,1,1000,46,10,34
1d65c98a734ff9df50578e6199d79a43,esporte_lazer,47,972,1,1450,24,20,20
cd23ec4a774a11839255737299a05f4d,automotivo,55,917,1,1775,36,7,24
335c0606c1cc3329cba35360588ca73c,papelaria,59,684,4,950,21,7,15
ced26c2a308260f9e9e34004ed509901,brinquedos,44,695,2,5050,48,34,41
63b0acbe2513293d425f64289b622766,dvds_blu_ray,29,957,1,150,20,2,14
5e56d835ab5e03badf5a23368f777341,cool_stuff,45,1676,2,500,16,3,20
add32d15ff7c76396b982686227d9553,relogios_presentes,44,654,2,500,23,15,19
912d5af95a68c1f1b7ba4b69e4344e61,beleza_saude,39,858,1,500,37,10,21
7b1f8f93b6f8c691bb739451774f07b0,automotivo,52,1009,1,600,20,20,20
a3349ee806d1e1e98d582a2aba5cedcd,cama_mesa_banho,33,471,1,350,105,20,20
3ba707b28e8f14b4a194e442d1294cac,ferramentas_jardim,58,757,4,3550,52,11,20
67f95d5d22a25ae3c8c0651319c7d355,utilidades_domesticas,55,4,2,681,39,7,28
748b2d1153c4265584b74e4574455dcf,moveis_decoracao,57,2132,2,300,69,11,11
7ef3a40a669c333563b5db14510333d3,esporte_lazer,43,251,1,150,19,5,16
0606451146029c2f85c958b9cce49735,relogios_presentes,56,738,4,450,16,11,12
d5b0f0bd1d874e5770ecb90e112356d5,brinquedos,48,1214,5,1400,50,30,30
f4f67ccaece962d013a4e1d7dc3a61f7,automotivo,52,603,1,7625,61,14,61
688f41cea8b772c6901d723e73b74579,malas_acessorios,53,252,1,600,20,49,39
501c6da13fd2e5d497c42b29eeddc95d,moveis_decoracao,51,486,2,200,20,85,30
f27782bee7a6ae6435305c7b46e5f44b,alimentos_bebidas,50,1984,1,550,20,20,20
4c6aedb2bfbcb47f59db757dfc22c607,artes,55,2021,7,700,19,5,20
3af323a3bb29406e22d5e400787167b7,fashion_bolsas_e_acessorios,57,224,2,100,16,6,13
94c6d48c2462a85429fcc3b6bde00c4a,cool_stuff,53,549,2,14700,42,55,38
19732aba12eb262beb9140786ec093ce,utilidades_domesticas,57,1043,1,9250,40,29,40
f4f63288f5e6ff5cb8262bdfb626c85a,automotivo,55,915,1,5888,36,8,24
3569d4374a919941a50f57371b1dc93d,beleza_saude,37,1168,1,2700,21,16,31
71c808620fa8dafbe6cd6c638cc67567,esporte_lazer,58,568,4,200,26,5,20
3d1e658dd7dc71b44b125bdd18236fb3,moveis_decoracao,56,2028,3,350,68,8,13
bb31a27a0b24236c8ce7e0c6264c51ec,telefonia,49,276,12,100,19,3,11
e84fb20fe338824c220166d3cd562cbd,beleza_saude,45,802,1,150,22,3,15
f0e14d7b2230a53543506024021cc3ef,moveis_decoracao,58,2130,2,3000,69,11,11
8de2d2a80d4900fc699d4f52fbe8c43a,utilidades_domesticas,27,868,2,500,22,16,16
32f186a3f6239888c37adf90db857098,alimentos_bebidas,57,1322,1,1350,18,17,16
c2aedc6c0521b9c1fd928f2b2375d5d6,telefonia_fixa,28,1252,3,400,20,30,11
fe705ffbaa3804c5562b8b1046157a6c,beleza_saude,46,803,1,350,22,3,15
7aa666012fbfab4464142b1055b9e1d5,cama_mesa_banho,57,677,1,1200,28,14,16
97b5158053e671771fe7c85ec69ee043,moveis_decoracao,59,846,1,21300,50,50,50
d452e9bafef21d2501e9bc3eb5e0bd47,brinquedos,21,385,2,500,36,24,22
973a3dbe682b5a1cc9333f5a1f5d407b,telefonia,35,799,5,60,18,2,11
80d3aeff2ab6c9d795010c029dbd5ddd,moveis_sala,31,342,1,4350,58,15,53
7d1d3de69616eacb023e39204065a068,moveis_escritorio,60,793,2,20850,100,10,55
739e8ddbbd7a0d61e33949614a14d8cb,cama_mesa_banho,44,473,1,1150,55,15,45
8c6d562d9dde3d9658cf7496f61c1bc0,cama_mesa_banho,53,607,1,225,21,10,14
3d4e6c456d3ec15021dd8b42b9ce7ffc,esporte_lazer,55,1119,4,2150,50,30,30
ee385c61faaa052a8d58dc2a88b66f82,utilidades_domesticas,56,645,2,650,24,5,18
9bc7d25a36d620cf449cfdebe3de132f,beleza_saude,45,287,4,500,20,7,20
ad2184066b4e4686938c277100198f56,papelaria,57,513,9,600,35,35,20
07691def223b4568e8ecb5a5b30574b1,telefonia,58,1568,1,150,18,6,20
338aa2ba639b0be9950da484aac036c4,perfumaria,46,565,1,75,18,9,16
833b7baca432a26ccfc3e3eaa8271519,fashion_bolsas_e_acessorios,42,261,1,100,21,9,14
56fd30e18420cb9a5a50c718168fa660,ferramentas_jardim,62,2167,3,700,16,17,16
43354a2ac9eca9f50cb31647c6d5516a,brinquedos,50,563,6,8750,30,69,25
231b36f9858956ff85f4e71640188ca1,cool_stuff,52,908,1,1300,42,25,15
46f5ded2b6575266fc1458155a3f1fad,cama_mesa_banho,56,437,2,1150,40,9,50
6b4b43f30f71d5d25a64145919f7f515,brinquedos,41,1100,4,19700,105,48,18
9207d6b9c76ea46cbc5b101a23293cc2,relogios_presentes,52,339,1,198,16,13,13
550fc11ceff23335b50bdab8f9d3c3e2,esporte_lazer,35,649,4,400,21,4,17
