product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
9b20cbe99cd2a76d917fd7c13cc75384,informatica_acessorios,52,944,1,100,16,20,20
fed2dca7ba471a3942a070e00ae17381,moveis_decoracao,60,569,3,300,21,6,16
297b52b57d258e1a40202d4f9fb7e38a,beleza_saude,44,1482,2,150,20,17,21
ae27a5524edb2c8dc4656c670f458fb7,utilidades_domesticas,58,364,1,1000,40,28,28
40562621def0bbc3080d94f54b9d1f61,cama_mesa_banho,51,750,1,800,16,10,16
00fd6afd95fe066db8433832180a5369,telefonia,46,1654,4,299,14,11,13
02c575cb5b29a173624c93f01786440b,informatica_acessorios,46,279,5,200,21,7,14
adbcfc3bef885f1c3f1e1335fe32e45f,brinquedos,48,1156,1,500,17,10,12
ac64ddbb3d1489f826dd59104c6b023f,informatica_acessorios,48,586,1,250,16,16,11
a92a1952bbae9c20170d082e2bf950ab,beleza_saude,42,801,1,600,26,9,21
4142011fdc688f90a55e3101fcd43e2b,cool_stuff,32,567,1,203,15,15,14
4299211de0fa49785bb3115aa2b25c61,brinquedos,44,956,3,200,20,25,25
cc1b5f3a64b4f452bdf5473f10dc6aaf,perfumaria,28,318,2,388,19,12,14
9ea4c0cee3567625c3b2dcff46ef152a,ferramentas_jardim,32,348,5,2550,42,8,19
bd0ac51dc93e62c4dbe6ca9d70a9b311,automotivo,57,974,2,300,16,11,11
35780c73ee3f0cda4f99733734a30cf6,beleza_saude,45,375,1,2000,30,12,16
5b7c32f42abb2937624d6a8452edae3b,utilidades_domesticas,34,250,2,1550,45,10,35
f9f6774998bd81c81d3ee6fe9f7e9368,utilidades_domesticas,35,872,1,24850,50,60,40
38dcc7ebcf99d1af723e3151875ba1c7,automotivo,60,91,2,250,30,10,16
f2610c932aaabc3eb24c3512b498a838,ferramentas_jardim,41,1099,1,1200,16,6,11
8fbf9021a217075b130d33b3485e8fb3,beleza_saude,24,581,1,1000,16,16,14
1fbeaaa01377d3f600de52f455ef578c,cama_mesa_banho,55,664,1,2800,44,10,34
468d6fdab42957c139bf99947659098e,utilidades_domesticas,60,606,1,7850,55,21,60
bfe971134cd80983396db76ee3c9d79d,esporte_lazer,42,1249,1,4600,20,26,20
22d4437444eadc9f1c695f24d3f1aac5,cama_mesa_banho,52,852,2,5200,31,43,21
782309e2b81eee24bab8da196e8a82be,bebes,57,518,3,631,27,12,19
36e5949d5ebec0e432fa58f5f3e65a54,utilidades_domesticas,49,998,1,600,25,15,20
de99a4603fe6d195354676f800253ae1,bebes,30,972,1,1400,44,6,36
b57a4072f1286a401272930c85221f91,telefonia,52,387,3,200,19,3,11
988b2a648a563f61225c02b494487eab,fashion_calcados,55,344,3,1900,36,37,16
551676a4458c024f741721013d87afc5,automotivo,53,2126,1,250,24,18,18
c39f112a4f0d855bd197c065cb42eba9,construcao_ferramentas_construcao,60,175,6,20200,54,20,40
d2fac83bdc41acb845baf953df64155a,cama_mesa_banho,56,509,4,450,45,15,35
9dbf7eb5228b2070008a2e331b114512,informatica_acessorios,35,1101,1,250,42,2,30
f1202530b474dade246e7fe77cdda463,cama_mesa_banho,58,373,2,1700,34,10,34
148d27957e1653a2e9c8c3771f5a5a0f,relogios_presentes,60,628,2,200,16,11,11
f4d1833c85057a25ac14374dda132701,beleza_saude,63,1421,5,200,16,5,11
f2bb1681ac26e3993d10ff79cba282d5,utilidades_domesticas,46,180,2,400,23,6,15
9ce62e73b4ea1a6c74b68ba57aa1333b,,,,,1000,31,21,24
173e9fe34bfe97f3a5e6dc57fe897b74,livros_tecnicos,36,890,1,950,29,3,21
2e77ba2c0bbbfb6e03e988077395308e,utilidades_domesticas,42,151,5,200,16,6,12
1bdfcb8320195a0fbab354ae99d95d91,utilidades_domesticas,43,192,3,150,16,6,11
46670e03948d0e1c2273c88899f27cc7,consoles_games,48,1199,2,615,19,12,18
9ef8eabf54b45bc606e85fcb4d97e968,automotivo,40,1387,1,2140,38,38,36
41347179516c8b9380040cf54274ff80,informatica_acessorios,45,503,1,1150,23,19,26
d113b2e0de22329a327c5f133ec15914,utilidades_domesticas,58,994,3,1500,60,10,25
40a1e3c65a0bcf6f4ebba840a8156ba2,,,,,200,16,10,13
67f9d01bcd84e2229ba6f8a75b635b40,moveis_decoracao,58,372,1,300,37,15,27
9373355c0da0bbda1d469b3504731ccb,beleza_saude,15,552,1,50,20,20,16
bb09b0b5f3668effd704b1b2a83cae9b,relogios_presentes,57,616,4,400,16,2,11
ffe013e1b4603e3b0b02fbb159d5b400,esporte_lazer,43,281,2,6600,22,12,12
fb19ac22e32dfecea21afbdde4b97b5f,telefonia,54,804,2,100,16,13,16
775882cccdd5199956853d6117b0e650,eletrodomesticos,48,196,3,300,24,11,16
681d59c14b2515dcc09149055ba5b0c8,cama_mesa_banho,35,104,1,500,25,37,36
eeab31cd2a4bcd64e6b249e0a674b3a8,alimentos_bebidas,60,295,2,274,28,15,20
469ef39f0ddc59c8913d9d5a62318e40,livros_tecnicos,60,2170,1,110,33,6,22
ccd07b6f4549c05a7e7c2ede0569fe49,beleza_saude,44,154,1,642,18,13,15
23fa975ce8503131504051933f2643af,cama_mesa_banho,53,448,3,3200,37,10,40
e3217b2b6ec69befdfa1e98962b2565d,brinquedos,57,882,4,350,20,25,20
8c7274c4e638e7f229007fe28aafc741,,,,,1950,40,8,30
bff9d75e90c1ecdb72ab40c3aafe7e49,moveis_decoracao,56,2042,2,3000,69,11,11
6766f04fea82c46bd3001e969a5ba795,moveis_decoracao,48,1459,1,1600,53,8,11
40376ad8bd1bd1066449dbb09440dc43,fashion_calcados,34,240,12,200,29,7,16
7835ede5064512ab1149ab95c1d55421,beleza_saude,60,242,2,1350,19,28,17
37cc5883abe2ac5703f1cfa3a9ec41c0,eletronicos,39,480,3,217,16,13,16
1f9f5468776e35e451d4e2eabf10c523,utilidades_domesticas,60,547,2,400,40,10,25
d1a864b43eab0ff2a9181a1ffef72744,utilidades_domesticas,44,681,4,550,16,12,12
349b69653420b6014582513d4ce6c934,papelaria,56,781,3,400,44,24,32
2b54fb9a4acf707537eb53eb2458c241,artes_e_artesanato,53,923,5,1000,25,25,25
e297db380aba505a729f00cd61b149d9,utilidades_domesticas,54,1414,3,425,41,12,13
6b7c7bc412636b6e82fbb11eb157df21,cama_mesa_banho,25,306,1,1300,40,35,40
4d9e8a6d8d07e4f47e093b8c2999ae01,eletronicos,60,517,4,200,16,6,14
ec7dad92a5f70cbc21297b16d7a2be96,cama_mesa_banho,31,211,3,1400,35,20,48
810cb3c5af006624fa32d362077af85f,esporte_lazer,24,1071,1,1252,20,16,15
01bc2a3c12d6e588aecb54ffad194c13,esporte_lazer,58,1236,1,4350,20,20,20
e5d8b0dfaef396923f6874b90c35f1c4,informatica_acessorios,60,142,1,250,50,5,20
4b2422ebbc6723e80f355b11b4d8fba0,utilidades_domesticas,28,87,1,370,17,20,15
32b5089b4627d3303dbe8c1b6314b63c,beleza_saude,60,1894,1,4050,25,25,25
810cfa5dd36b001cfc186499381f72ab,moveis_decoracao,60,1971,2,650,60,7,14
b4275084ccfa0633ab3219949f6a3b9c,automotivo,48,283,1,850,30,30,30
2f0f230a6d1c2189c346d0992df870fa,cama_mesa_banho,60,607,1,6550,30,30,30
20e04dcc7b37710b6fe52237cbe2a274,esporte_lazer,59,1271,2,3150,20,20,20
9ab61676eb915c81c3c893adca21364c,cama_mesa_banho,56,184,2,650,60,10,50
bef21943bc2335188429e1638ef99b81,telefonia,24,222,2,200,16,2,12
7f253218cda162fcc215fd4e0768b00c,cool_stuff,56,1826,1,2000,28,19,21
71fc2a7d96a222b04e4131cfc006f265,telefonia,33,712,4,262,17,12,14
36945ab7b40f69883323c9be517b640d,papelaria,59,381,4,5450,26,30,28
dea0538113c6e4b96b4d34f5ad453075,informatica_acessorios,59,569,1,5275,45,27,31
bcf28e2680bbdb599383f24b32d8d5f2,bebes,47,728,7,6650,34,50,30
6fd226a10216de446ea64b67ebc6d8cc,informatica_acessorios,58,423,3,300,20,20,20
06016387c52742ed3e0a128e0ffb6b47,utilidades_domesticas,55,531,1,7650,23,8,13
48e501c433fdd2f8b2622bb9c658ffe3,ferramentas_jardim,41,3547,1,12100,100,30,30
b3821db2024af98844b6381cc25651c8,ferramentas_jardim,44,1843,4,1450,32,15,25
995f41643437250fce96885e56dd05d3,telefonia,57,3923,4,150,20,10,15
3258acb04d37e2f91f76c9250f3b80a0,beleza_saude,60,919,1,200,22,3,15
9e4520c295c53cf0655289aeabb6d701,construcao_ferramentas_ferramentas,59,416,1,550,26,14,14
ca8df6d98683f15986ab0d2e2d6f0939,esporte_lazer,44,912,1,470,19,17,15
c4f892b889113bc53371317bd975a168,telefonia,57,406,4,200,20,9,14
643f86cfb81c8ef89293524c5cd78435,pet_shop,52,896,2,600,36,6,25
10262dd1d69315c5a855b40812520578,cama_mesa_banho,50,525,1,800,50,16,44
beefd66ae7d857b9c50868bb14473a86,utilidades_domesticas,46,1471,2,2900,19,54,28
54919ddb6aa3bf5bf5901d504a8b7f18,eletrodomesticos,52,357,1,2250,46,21,36
edc5fb7cd23cfd91367038801fd55ec9,utilidades_domesticas,54,439,1,450,86,3,16
a9a7a63a3f3c6ddc6aba7b37fa85caf4,utilidades_domesticas,30,725,3,800,17,21,11
9c1e3896aec5f6c59577d451ea3bb4c6,bebidas,23,852,1,425,28,16,16
92d2d88b37a70060bd536b8790d9edaa,utilidades_domesticas,48,242,5,5250,50,20,40
075b253cd6c59b821c1dab51c1ae56b9,ferramentas_jardim,53,768,1,350,20,5,20
591c08a1d9290193bd96d8c9e6e607ac,moveis_sala,33,611,2,9750,27,15,92
683bd50ffed3cafad7195b89d9d5f07d,moveis_decoracao,50,634,1,400,70,8,70
0417855683de23ba1e20e8a358a5ac7c,automotivo,59,633,5,1475,68,9,35
3099fd60323d4c647f2515690394bfb2,beleza_saude,41,1109,1,217,17,10,14
70cc46ccdfff951dd7829395bce256ca,ferramentas_jardim,54,1318,1,700,30,10,20
56a5da29b4975931b470aa9d61ced8d3,automotivo,52,1236,1,200,20,6,17
af56e0203193f066ed64cbbbbf95ae6a,esporte_lazer,50,1290,3,750,25,7,25
cf1d8e226162a1d0ad61f29b7ed72d82,market_place,53,1377,2,250,18,8,18
339a989bacc8557091e137fd3ee46831,moveis_escritorio,36,2071,1,10850,55,24,55
fb3230a295c320ca2a32fc1047e8715f,automotivo,55,109,1,300,30,15,30
93914ef5901d870afb5c7c9ac77a50a9,moveis_decoracao,57,306,1,3775,38,18,32
efcb9126521b2cad4902c2346168c65b,consoles_games,23,430,1,525,43,11,17
589b0d2d331830d60af52d28e80326f1,moveis_decoracao,57,228,2,1500,55,15,42
f5d9f3f39171645ad59c424570874afb,beleza_saude,49,967,1,450,16,15,15
20c7734379b9740b6ac065132d5a353c,papelaria,49,373,1,550,16,10,15
f22c9d6ce2431ff939aad39e026cc7ef,automotivo,37,1507,4,2600,38,18,23
89411fc3098e56bb679697117c2055af,moveis_decoracao,42,1002,1,1300,17,27,17
bea68931a4e8aeb29404dfc74b4ce5fc,cama_mesa_banho,50,315,1,600,16,10,16
73df0070248804951b5c6ba9537c6fc3,,,,,100,16,6,11
e7240b84eb702e0aea8a1a30a47ba204,fashion_bolsas_e_acessorios,40,409,2,50,16,9,11
ffa255211c5d16ec8ebadcb5729c96ce,eletronicos,46,223,1,100,23,8,12
d6b21712ba181dea6664f1b3e09d650e,esporte_lazer,30,1826,1,360,18,14,16
9fe7b856a0ad542b2234c745ffc12409,beleza_saude,34,1175,1,400,24,24,16
3c8e648d4adaad3ae92da5799093a8f3,fashion_bolsas_e_acessorios,59,749,2,200,16,2,11
783dae38feb9e3a364e24e25168cfa8a,utilidades_domesticas,55,842,1,14350,50,50,50
30cf0776f894ba06d8c30bc552330a90,telefonia,51,302,3,100,19,3,11
e09d5f4f915241efd18cd37fa543d7fa,esporte_lazer,46,283,2,2350,60,15,15
f2e84ab8eb8eaa7cddc82f2b0f4424d2,informatica_acessorios,51,727,1,450,18,16,17
3bfd31bd6ca35eba88eab292090ca291,cama_mesa_banho,51,453,1,21000,40,20,36
997821c0ede235a8ed07670ce57a8d86,telefonia,60,776,6,300,17,4,12
62a4a26db134b53fdcc0cd817c2175f1,beleza_saude,46,428,1,400,19,28,17
b88449b8d7f553a4517437d0dc5491a2,papelaria,45,435,2,750,17,7,12
426c58d69aa402e5397c4b6471420fbe,construcao_ferramentas_construcao,54,2312,1,3550,16,105,11
94e7891ebd952f90c83f1f27a38dec56,telefonia,59,1311,2,50,18,6,11
ab1f9387c0627dd24000bfbc54fdeee0,eletronicos,45,456,1,175,22,11,16
7cca13d90486c96047f188771ee4ffe4,esporte_lazer,49,786,2,4750,40,25,25
3a5d13e02c3e967997b9a3a3f632fbf2,beleza_saude,38,1971,1,300,22,19,22
abcadf3aeced9a5dd2c23cb61ca09a4c,automotivo,56,663,3,577,24,14,13
491a99b628dd0701b0758ec05b49cafb,fashion_bolsas_e_acessorios,45,809,1,100,16,5,16
b97f763397091be9d344874e6cd31028,perfumaria,60,867,1,700,19,13,16
9794fba8c8aa64ab4fece2d3cbe731e9,moveis_decoracao,25,383,3,1350,35,24,25
a45d376e2359c18076d5c16a042777e5,esporte_lazer,54,1814,1,1286,24,21,22
0fbf220f61720a67fc0d6432cb32a5b4,ferramentas_jardim,60,921,2,10650,22,28,44
610c673331ac3c4fa0f393ce5af9aa2e,eletronicos,43,381,1,150,22,11,16
187b7f06c80dc6842fdd117909a05be7,moveis_decoracao,48,219,3,300,16,5,20
e29a76f2a3941ad2dba120f90a536829,casa_construcao,52,1653,3,10550,40,30,30
234af61e508645c6c1a470b8be9e28f2,livros_tecnicos,43,2786,1,995,27,6,20
566d15b940c0d5e7a0a37c82b8ce353f,papelaria,58,327,9,400,21,7,15
4b70e5e2b965baa6e9bae5b0d8a54ef7,utilidades_domesticas,44,595,1,950,30,30,30
05555b7712bfdb1c0809b44166e33a25,brinquedos,60,763,1,200,25,3,25
552dadda0dee43a4a55b7a05992a174a,utilidades_domesticas,58,734,1,650,20,30,12
05d80513da078badb81a5f232e489376,cama_mesa_banho,55,867,1,1100,20,16,20
fd471a043ee8b8dd27f4086495e0724c,moveis_decoracao,56,2043,5,3000,69,11,11
108e8b1d89ab5ff933c64882c075dcab,beleza_saude,43,1023,1,390,19,18,16
da776bf9b82768f68ed598d4bc16c5e1,ferramentas_jardim,58,435,8,450,20,15,20
e09b95d6c02bf2a7831c8edc25c57843,cool_stuff,40,1534,2,943,24,16,29
0043d1a25ef08fb6f41b8fa6f91742ab,construcao_ferramentas_construcao,59,1691,1,20400,30,30,30
501c8cd285f4f2ed96efffbb3c697d0b,construcao_ferramentas_construcao,44,339,1,450,19,5,13
3fd11c8df5b2569660e2613c1bf20f3b,esporte_lazer,47,638,4,1771,29,22,30
534f3427412169450d7a63330dc968e7,esporte_lazer,48,223,3,400,25,25,25
8f983b383c2d3e409d71cfd12dbc7a42,bebes,50,1217,3,4300,21,41,57
9879169b145e0626f5e30e5b5ef9f938,bebes,49,223,3,300,30,30,20
788f25ce10487e2a8bf8080d2d10b27c,telefonia,60,1197,4,400,21,11,13
c6f208a57dcc1f0a7bd262cd2e604194,consoles_games,35,807,3,600,33,28,41
81f6e31d9c9f06fc5beb564d6c632cac,esporte_lazer,46,677,2,250,25,10,15
c50d3caa214edb26f1000f949b5e46e4,utilidades_domesticas,60,1956,3,800,40,15,20
57a1b8771e227c7730164db309106c98,telefonia_fixa,59,737,1,688,30,18,21
5da61f03fa61bb3e2d965b98aa102ad7,relogios_presentes,59,437,3,250,16,2,20
6f93544fde1ccc299aa371217cb2afa4,fashion_underwear_e_moda_praia,52,579,1,550,42,4,14
a625d8205ad01304707512ca72762a6c,relogios_presentes,41,629,1,725,19,10,15
f3088483fe1dfd4715e320d1b8324b88,livros_importados,42,157,1,250,33,2,23
177793be904f7c1a1ca04c64ce05a68a,consoles_games,25,751,5,300,20,2,14
c6a988c762b18da642d772a1f1ddb782,utilidades_domesticas,40,396,1,600,30,30,20
13b4ff901d43edec666e3253b14b3a8f,cama_mesa_banho,59,264,1,23450,16,10,16
5a09313e3a42d69ab0b9fe5cb5e45341,telefonia,50,329,5,200,21,2,15
71eb412501d048544056785e00b1889a,cama_mesa_banho,50,310,2,13250,50,40,55
8ec2aeacda2a58c1e118e8c1ea90c605,informatica_acessorios,40,866,1,150,16,16,16
86517efa74fb6e1a5ca3d3f2a88261c8,construcao_ferramentas_seguranca,56,864,1,300,16,16,16
28b5fef7b6d63771e9784bc68c783793,eletrodomesticos,60,564,1,1500,65,8,38
9578d6732c124f549834fbe8c02e51df,automotivo,57,703,6,4650,47,19,23
cf1817039c1c86d9f7a5991817794083,eletrodomesticos,40,45,1,200,16,35,25
d03b85d1b98bbeb63b41182721312e17,telefonia,57,565,1,200,19,4,11
12a146749cb72ebfde01a89105df1897,esporte_lazer,49,2009,4,233,22,16,14
5008f57a319af1670091cd1d64656910,cool_stuff,64,246,3,3600,20,30,20
bcd58b852a3b0152b6b384c4e4474ba2,cool_stuff,59,797,2,1400,25,20,20
a1b3a75aaaee5c9a683f2266c088f720,relogios_presentes,53,599,2,350,16,11,11
25cdef5b1428725aa16b8b9a6fbd72ca,industria_comercio_e_negocios,58,1058,1,1200,30,20,30
4bae12e58c9b828e1302a2cad437b80a,consoles_games,47,358,3,450,17,7,17
ce130b350f529a1d6288f927da7404ea,cama_mesa_banho,50,171,1,1450,45,10,15
1fd78e3ef5fc49eddd84e82c035b682c,moveis_decoracao,42,461,3,2200,28,28,38
5ade9eaa68986ae388b9d6ba2aa185e8,moveis_decoracao,60,956,4,5250,66,15,33
b9fc59d07b4a88505e53e11d17097cef,esporte_lazer,58,1042,1,2000,28,8,15
124a15d998dfe011681819d7c792f7bb,beleza_saude,60,180,1,300,17,12,11
28b5eddd0f9eb2e6a7dd8a36e0a79828,utilidades_domesticas,60,279,1,300,35,4,15
c8194120cffeb4eea08d08e91ed1d284,construcao_ferramentas_jardim,58,986,2,3097,57,9,35
3abefa3ab32440bb6f5937c65c6652f8,perfumaria,39,522,2,127,14,16,12
dbe0e186f7c51ded6ee647d3a069bb2c,papelaria,34,737,1,200,20,12,15
abf005f4791cfbdb0cb9596298eb5f4f,brinquedos,39,440,3,1000,26,21,27
680561e0bd744ea20f4db761ef21b475,cama_mesa_banho,43,646,1,1600,39,16,39
bde643c31f72e37dd1aac0c43e130ddc,telefonia_fixa,54,1986,1,2150,21,21,21
86b4986bc313d65b0b5e46f5be8d11ce,consoles_games,31,2287,5,1000,18,4,15
5ed9eaf534f6936b51d0b6c5e4d5c2e9,cool_stuff,51,693,3,600,20,20,21
4613efcec95c18902f5e8b117df56188,cama_mesa_banho,52,175,1,666,36,5,27
91a3881d2f8b6a993db6ba07284637f5,esporte_lazer,39,1195,1,600,16,16,16
08edd1ffee7a3c812f5de54409d678fd,esporte_lazer,47,277,1,9000,50,30,20
b84c03edd6414193f906d543a479a0e6,consoles_games,39,1028,3,400,20,30,20
fbbccb1d65066d96ce4cc9edef2f5a0a,pet_shop,51,301,1,2500,65,50,45
6edc9b56c4c39bdb01f497fa86554003,consoles_games,60,865,1,150,22,26,25
d8fc369e0b2d17b856119ff03276f198,consoles_games,32,265,1,600,22,9,12
55b04296824029ae20bbeb3b200e69d0,moveis_decoracao,54,785,6,1300,60,12,12
d01019ebab9a3f583fd32785518d8704,casa_construcao,30,1272,1,1175,30,15,18
c9edf439fd16e320a394e3e998138ff5,construcao_ferramentas_construcao,59,1748,4,2200,60,30,15
6bd8c7dc9695bdc48adc5960f4fee0ff,moveis_decoracao,63,706,3,2750,35,10,35
ed57c392fcdb758e2aae5d3b2c8abfc1,eletronicos,57,687,2,200,16,10,16
4f0c6229d5ce73d86039d4887f52f8ff,automotivo,58,1658,3,600,16,21,18
fa723c2295c02577738691a61d56a94e,ferramentas_jardim,48,1658,1,6800,60,20,40
18f0c077dff7331d813fd82f7dd05a6e,ferramentas_jardim,47,574,1,270,26,16,21
79b5f6746971ce589060a7aeef9f9d9f,esporte_lazer,58,893,1,13700,26,7,11
e00a570d375c55a1858a08669ae684df,beleza_saude,42,639,1,300,19,12,13
3033b785da7b2b5dea9e41fb29b72109,cama_mesa_banho,55,317,1,1850,40,10,30
7209cdb0efeff5f50f20b2ff4cdd511d,utilidades_domesticas,58,720,3,9950,31,61,31
016f3b29107ed03252e477b08445cec4,automotivo,56,871,2,3500,25,5,25
818ce0c6a1687dd947ad226fb4387621,moveis_escritorio,59,1318,1,7450,52,52,17
c6dd917a0be2a704582055949915ab32,cool_stuff,54,1012,1,1200,42,25,15
4b6563a1f29c21523ddf75fc04abe980,moveis_decoracao,47,628,2,500,80,20,20
c67b3dcc9c4490a8f7e41abd65cf9eab,eletroportateis,52,214,1,250,16,35,25
12ad279319eff927d9333b42f3382ff8,fashion_bolsas_e_acessorios,63,627,4,100,16,5,11
66e0e2eae7c7ea6eae5a004c80a22bc2,relogios_presentes,35,606,3,700,23,15,19
5455dbe20e64b08413e0f2c451e31ab9,,,,,700,43,7,54
868b3136c5b206f91b8208fbfdf2cb7c,cama_mesa_banho,57,364,2,800,45,10,34
668677432cb5132ddfa6f1738479d0c0,brinquedos,53,176,4,400,16,13,16
ffbfa9e143fda4420454d0f4e88a3cd5,informatica_acessorios,51,2026,3,793,28,15,32
7d40b684cc830baa8f7760f6fb1528c0,moveis_escritorio,51,2614,4,2600,53,11,32
7439223069be0c67de28ae02a2a13810,automotivo,60,1392,3,2800,36,3,24
dec4cd5561ffdae063f94385555a5683,relogios_presentes,37,340,3,1000,27,15,25
0921c85f1ae48534995bff5348e3d9d7,esporte_lazer,21,548,1,1100,17,4,11
002af88741ba70c7b5cf4e4a0ad7ef85,cool_stuff,44,629,3,600,40,30,40
9c84b4ffd1a85bf2feb6cba0e2b76f54,automotivo,54,186,2,3000,75,11,11
f10f55939660d23138e46c72acb7498b,telefonia,59,745,3,250,16,17,11
99cf040981f9215bd37759463a211f34,moveis_decoracao,58,459,2,533,45,4,35
7c55124fe738d3b1dd4b1fa8cac690c5,brinquedos,60,901,5,175,16,6,11
693f7bc4e67d0fe9736923ec0af7db3c,eletronicos,55,254,1,200,21,7,14
b32a26b904950912fc8f6c1f88019d1b,cama_mesa_banho,49,729,1,615,20,30,30
d29eec2c638ad1ffd4ee36f13b2e412c,esporte_lazer,33,791,2,5700,20,6,13
9d3a38202f455fd1c45c8f4929bb373c,automotivo,55,1395,3,2750,32,3,26
79f408dbd4af006086912a6e3570133a,esporte_lazer,34,991,1,150,16,2,11
abff09d5c554ab5e3c1180a55635dca3,pet_shop,21,1811,1,900,30,33,30
67810bda0db346d0eee1ac3c6314af35,cama_mesa_banho,55,476,2,1650,48,8,39
188726239018149882525f46706b9bd7,relogios_presentes,50,639,1,6213,22,14,16
01af6a4592d74b6d41ceeede0bd8b417,esporte_lazer,51,1132,8,6600,105,15,25
2f07e976774b91520e17dd3b2dba73c3,climatizacao,60,1428,2,6750,59,17,37
937c825572d26b9e5a723527c6d625c6,cama_mesa_banho,39,169,2,300,25,8,19
8175f5b59bb3ab62f5cb114699fcc682,relogios_presentes,56,582,3,500,23,15,19
b42c05a477c94b52587fa47d777928df,cama_mesa_banho,44,209,1,1350,39,18,39
9806189f9cb679bcd5326b460c2b9073,portateis_casa_forno_e_cafe,56,901,4,2000,17,29,17
48d4c64d5e5feb93683c4298fc62790f,beleza_saude,40,707,2,250,18,9,12
a3f56e065e4c60c0600f98a3fa89be2a,esporte_lazer,39,657,1,441,21,20,16
362e37b5c8826ef516a607cb5f99b8f1,esporte_lazer,50,1037,5,13350,35,20,95
596b0cef604a108a6ccf68e439d39fbb,construcao_ferramentas_construcao,36,2457,1,550,26,17,17
418d8bb517562fb8e8a2f1c5de0afa70,informatica_acessorios,30,271,2,400,23,10,19
d7a3cfa08519494aa1ad181e803617ec,brinquedos,37,512,1,400,20,11,16
d966b3fb4175fb014b8c120ac820a41d,cama_mesa_banho,57,125,2,1200,50,8,50
1729e3ddaf29904f44575844e62cbdce,esporte_lazer,55,292,2,1750,60,15,15
12d03720e39cc210547b854d2132c2e3,papelaria,59,219,5,2200,25,25,25
ffd259a48b9b073c942884d0f3659566,fashion_roupa_masculina,30,273,1,400,40,5,20
5db9185f3c52c4c488fd8a8dcea629f1,esporte_lazer,46,858,1,1350,30,30,35
983a67406e3e74f6b7b27168cf61d6d8,esporte_lazer,51,419,4,467,46,11,14
3f884cbd108b288036c2e707bac1a5cb,esporte_lazer,56,150,1,1300,60,11,23
c0db539123a403f670c50237d970b215,ferramentas_jardim,56,1313,2,850,20,20,20
4ac50dbde931c0a5ed8c33d3dc047351,beleza_saude,33,1087,1,600,28,11,26
1913e11c70ce94032c05b17bbded599a,,,,,400,21,21,18
11d73cb1179dc43858edd4ab0cea359d,relogios_presentes,41,219,3,500,19,9,15
c88f6f752875535d69510094205bab77,construcao_ferramentas_construcao,54,1781,3,1600,26,9,20
cf55509ea8edaaac1d28fdb16e48fc22,instrumentos_musicais,43,1827,3,250,17,7,17
6ba4f83d1c821bb17fe0a917881258d4,utilidades_domesticas,50,1123,1,13600,16,65,60
af8215adef2df1e9e66642f159e81e55,relogios_presentes,52,585,1,400,20,11,19
c4df35b0ef8a1996cd7118d81c1632ad,bebidas,44,744,1,4300,16,15,11
d3f4f3de0f4576184674937d1e9cecca,brinquedos,51,122,4,450,20,31,30
902a8b8bb0768e8562edc2d903337812,bebes,33,104,1,750,40,11,35
0fa699aaa0a38aa5d1de8e7fe04d2204,,,,,17900,48,32,28
f26d0caaa778c717f696ce339dd7c927,moveis_decoracao,60,409,1,7450,52,18,35
a7906a8a69acf5b0cb256882e741896a,esporte_lazer,45,1514,4,5150,100,9,23
4e5dc46fe4e31dd605f374ee43f0268e,pet_shop,46,2381,3,400,30,20,20
093be8c4566a25d70e577faa3539d7d3,moveis_decoracao,55,2027,3,6700,90,4,50
3288d87408bc4a61d7672f10aaa96e8e,beleza_saude,60,1097,1,318,18,12,16
a07713fa6def350398642fcb700db2f9,fashion_calcados,52,408,5,1400,22,12,33
fe117e311878a71023889b7bb6a8f2c2,moveis_decoracao,35,393,5,300,16,6,20
140820b3618107caaee76c5433aa4a95,brinquedos,59,973,4,1800,43,40,40
a80b3c9fe4065f8159d873438f88be4e,beleza_saude,28,166,2,300,23,7,12
5a59edc52ccb88898efddbfc52f3cbaf,moveis_decoracao,18,278,4,100,16,3,16
6a041eb6fc1af9d2634e039453f67598,beleza_saude,57,1066,1,2000,30,12,16
c8df81dfad2ad37b2194a2798ec06bce,brinquedos,58,1584,3,1150,44,14,30
822448321a1c019d77daab0994ffee35,livros_tecnicos,37,1176,1,1250,29,3,21
6dadaa59ab994917024e4774316a840c,moveis_decoracao,56,666,4,950,68,30,11
6336e61e06e1a49c55f632beab8217f2,moveis_escritorio,39,2419,1,20500,58,28,58
8368aba9a583e38eb9db42881c92c473,relogios_presentes,33,676,3,500,23,15,19
8471182114c4e0e3b1586fef0ad240a9,automotivo,30,313,4,500,25,16,20
60831f149488243f31618867accce8cd,brinquedos,51,313,4,3250,65,13,36
d86a0708a75b7ba0080d94dc632fbc23,beleza_saude,37,634,2,200,16,10,16
fde71f25e699ca0a2a83a6c3a249b816,livros_importados,51,93,1,600,29,2,22
3d39134696d3f90744ca0291667f0140,papelaria,50,537,6,1750,28,33,44
c1aaab8bfc16d73c6829b879f558fad4,automotivo,36,250,1,1050,40,4,30
4991aed650384274b2e7bce99caff130,esporte_lazer,23,485,4,300,18,8,16
38021cef829efa264df6f9d21c4df6e9,instrumentos_musicais,37,182,1,250,24,10,11
4ecb2783e8ddc82d12ff22a32b7490c2,beleza_saude,44,3561,6,450,27,14,14
