geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2303,-23.482750138496158,-46.61178777768481,sao paulo,SP
2307,-23.478940529834393,-46.60635018971082,sao paulo,SP
2363,-23.432867039780486,-46.57456539063984,sao paulo,SP
2311,-23.47113174632121,-46.604291673466435,sao paulo,SP
2353,-23.45172705025007,-46.607387477517925,sao paulo,SP
2352,-23.452435508742568,-46.59555929516995,sao paulo,SP
2411,-23.476384445467108,-46.622713137947905,sao paulo,SP
2473,-23.47943747821568,-46.65287253136361,sao paulo,SP
2405,-23.485807791563275,-46.63330181072184,sao paulo,SP
2471,-23.483133492642402,-46.652072689422376,sao paulo,SP
2415,-23.469877707744246,-46.63048234347043,são paulo,SP
2479,-23.476219187893165,-46.66021293173288,sao paulo,SP
2460,-23.493717303912522,-46.63544282653356,sao paulo,SP
2462,-23.49068071202982,-46.641060409822146,são paulo,SP
2536,-23.49922790230251,-46.645314297247424,sao paulo,SP
2531,-23.50246924285875,-46.65457000528012,sao paulo,SP
2531,-23.502129191788303,-46.6515310963125,sao paulo,SP
2565,-23.487675862888814,-46.66873214501703,sao paulo,SP
2516,-23.506922514570945,-46.655342329447734,sao paulo,SP
2534,-23.493223026920194,-46.656740619481816,sao paulo,SP
2516,-23.507808736886147,-46.65936373175023,sao paulo,SP
2544,-23.48922197668648,-46.66052325437127,sao paulo,SP
2615,-23.472103798228364,-46.65362206647812,são paulo,SP
2636,-23.451314647997172,-46.64470022132434,sao paulo,SP
2651,-23.461150201771627,-46.66061056647813,sao paulo,SP
2676,-23.456575393559934,-46.66836388398063,sao paulo,SP
2611,-23.472042726614355,-46.66656739814756,sao paulo,SP
2724,-23.499874361750646,-46.681744980893136,sao paulo,SP
2720,-23.48013113809871,-46.67317748278442,sao paulo,SP
2724,-23.49994054207986,-46.68177576244161,sao paulo,SP
2757,-23.487261485429045,-46.684150575076444,sao paulo,SP
2758,-23.48402398972822,-46.68374452761268,sao paulo,SP
2874,-23.455991713572615,-46.677171342489494,sao paulo,SP
2801,-23.480472216486817,-46.70129422883605,sao paulo,SP
2809,-23.47103269386578,-46.70418434984708,sao paulo,SP
2814,-23.453593685000776,-46.70590752750116,sao paulo,SP
2802,-23.48898436164807,-46.69637579156327,sao paulo,SP
2840,-23.479436818483467,-46.68994964446877,são paulo,SP
2855,-23.455969491257434,-46.7031684657222,sao paulo,SP
2849,-23.46826958895492,-46.685610853598,sao paulo,SP
2807,-23.468759245628718,-46.69922286663973,sao paulo,SP
2812,-23.462262497518466,-46.71419976216829,sao paulo,SP
2993,-23.454810340706686,-46.73550456694172,sao paulo,SP
2919,-23.49041277407812,-46.716471136274464,sao paulo,SP
2957,-23.467488401610012,-46.723578988343235,sao paulo,SP
2945,-23.483362378367712,-46.72762164475068,sao paulo,SP
2992,-23.450452543712856,-46.731673776155596,sao paulo,SP
2914,-23.50330072217096,-46.70989373910785,sao paulo,SP
2977,-23.47459493366611,-46.71512601318596,são paulo,SP
2965,-23.48185910713255,-46.706765851376296,sao paulo,SP
2987,-23.42917474132954,-46.71428400054826,sao paulo,SP
2955,-23.46943218151652,-46.72021260061169,sao paulo,SP
2919,-23.493021265335553,-46.718021399388306,sao paulo,SP
2979,-23.47442054954124,-46.70903473175025,sao paulo,SP
3012,-23.53970136358131,-46.61343950236592,sao paulo,SP
3077,-23.534322768249748,-46.58457406702638,sao paulo,SP
3080,-23.53445153427779,-46.577253938397966,sao paulo,SP
3081,-23.530246910352588,-46.57565256492024,são paulo,SP
3015,-23.535880323619367,-46.59472358381902,são paulo,SP
3087,-23.530786166801345,-46.56626019830917,sao paulo,SP
3088,-23.528914438253747,-46.563012785734884,sao paulo,SP
3045,-23.5436766813723,-46.60350754163539,sao paulo,SP
3069,-23.53564334776961,-46.56504121094687,sao paulo,SP
3026,-23.52627081764676,-46.606453197616695,sao paulo,SP
3032,-23.5317719023025,-46.6224691372554,sao paulo,SP
3086,-23.530211057447087,-46.568266695394975,sao paulo,SP
3011,-23.535248867332214,-46.616884198164946,são paulo,SP
3120,-23.5595101851232,-46.59644692131687,são paulo,SP
3164,-23.547325651682137,-46.60927355551384,sao paulo,SP
3102,-23.545523220930214,-46.59736256411219,sao paulo,SP
3125,-23.574473633360274,-46.59078833611286,sao paulo,SP
3136,-23.580415183738218,-46.577878710802665,são paulo,SP
3157,-23.577488783486075,-46.57400804690155,sao paulo,SP
3115,-23.571790652277457,-46.587353371078855,são paulo,SP
3178,-23.554916386036595,-46.58753971742252,sao paulo,SP
3112,-23.558152452680456,-46.6044030313636,sao paulo,SP
3189,-23.570850520399333,-46.576231103525885,sao paulo,SP
3175,-23.545548616616824,-46.58764567451037,são paulo,SP
3127,-23.57573590696159,-46.587068247364904,sao paulo,SP
3216,-23.6053774046455,-46.56751760023193,sao paulo,SP
3242,-23.59497089785911,-46.54570151151252,são paulo,SP
3227,-23.583675510675814,-46.57121119900165,sao paulo,SP
3251,-23.606855161809676,-46.536852503895126,sao paulo,SP
3270,-23.600313220093486,-46.52192763864038,sao paulo,SP
3275,-23.57972884762538,-46.55052035581967,sao paulo,SP
3211,-23.598656077990654,-46.554521558283795,sao paulo,SP
3215,-23.60875483236194,-46.55662612822437,sao paulo,SP
3203,-23.604383189566597,-46.56852801471517,sao paulo,SP
3319,-23.543531077442392,-46.555457584511515,sao paulo,SP
3379,-23.575498459345567,-46.535407167349604,são paulo,SP
3340,-23.570462478034955,-46.55138331719334,sao paulo,SP
3311,-23.54167409186911,-46.56460001249348,sao paulo,SP
3320,-23.54682895530619,-46.56705535720467,sao paulo,SP
3318,-23.543438070229033,-46.56040847515727,sao paulo,SP
3320,-23.546251049656806,-46.5640988201569,sao paulo,SP
3373,-23.576221519014346,-46.54884659700499,sao paulo,SP
3389,-23.58936144546711,-46.528711742714535,são paulo,SP
3388,-23.588816982514857,-46.53156017485143,sao paulo,SP
3357,-23.5663860820948,-46.55426543357606,sao paulo,SP
3333,-23.555191053827325,-46.56825382579947,sao paulo,SP
3380,-23.57589206050551,-46.53202786011885,são paulo,SP
3325,-23.552518966414702,-46.55950566694557,sao paulo,SP
3365,-23.56853772142852,-46.538988051312195,sao paulo,SP
3312,-23.54500315958798,-46.56106249471988,sao paulo,SP
3334,-23.553952270615678,-46.5728380932541,sao paulo,SP
3324,-23.550925065974038,-46.56547699940449,sao paulo,SP
3476,-23.574684213433176,-46.51099136964682,sao paulo,SP
3433,-23.559084900624452,-46.53450422309493,sao paulo,SP
3407,-23.541683175688146,-46.55215292867444,sao paulo,SP
3470,-23.568416544529256,-46.52065286202857,sao paulo,SP
3471,-23.56358973105776,-46.51561970260835,sao paulo,SP
3474,-23.570407446015356,-46.51693050721335,sao paulo,SP
3561,-23.549710756592983,-46.494625243407,sao paulo,SP
3580,-23.55580082347514,-46.4992872069075,sao paulo,SP
3589,-23.54959749653754,-46.4848517828207,são paulo,SP
3508,-23.537968681358894,-46.53406483106583,sao paulo,SP
3564,-23.53532847377228,-46.496679380518195,são paulo,SP
3548,-23.540828291419043,-46.51230345865307,são paulo,SP
3512,-23.53713725367879,-46.52578318013155,sao paulo,SP
3565,-23.539989027756924,-46.4943721902591,sao paulo,SP
3556,-23.540379779069788,-46.50150339647411,sao paulo,SP
3504,-23.538813044693804,-46.536647668330545,sao paulo,SP
3557,-23.541082900080802,-46.50632698819901,sao paulo,SP
3563,-23.540100045242067,-46.49628458534823,são paulo,SP
3573,-23.561926668777133,-46.50703743867582,sao paulo,SP
3562,-23.54492163558197,-46.49924204954124,sao paulo,SP
3555,-23.539584216486816,-46.49810864141034,sao paulo,SP
3551,-23.531461900080807,-46.50451673091352,sao paulo,SP
3574,-23.554334126839393,-46.51103382514858,sao paulo,SP
3579,-23.564848526227706,-46.494972199001666,sao paulo,SP
3556,-23.538658747320884,-46.49932899980637,sao paulo,SP
3663,-23.524986583126545,-46.502028780599005,sao paulo,SP
3635,-23.521879991113195,-46.5303076866524,sao paulo,SP
3670,-23.516350711350913,-46.50585933319865,sao paulo,SP
3641,-23.524798725229374,-46.53717192630851,sao paulo,SP
3623,-23.51918445406544,-46.51395649930751,são paulo,SP
3641,-23.528174678602337,-46.5362823193202,sao paulo,SP
3679,-23.51971321326994,-46.488729516514,são paulo,SP
3691,-23.532100423745796,-46.486506842760456,sao paulo,SP
3611,-23.52038362885069,-46.537263138433374,sao paulo,SP
3691,-23.535178825985295,-46.48304691104508,são paulo,SP
3732,-23.507869714957597,-46.53263512975357,sao paulo,SP
3738,-23.506771368861433,-46.5074568753823,sao paulo,SP
3721,-23.501989707744244,-46.52459116763805,são paulo,SP
3728,-23.497656087425714,-46.51168770843671,sao paulo,SP
3733,-23.507902369753527,-46.52618545919294,sao paulo,SP
3726,-23.49943344546711,-46.517601326533565,sao paulo,SP
3889,-23.517223806635357,-46.4763331988941,sao paulo,SP
3806,-23.503314530671112,-46.475651665704824,sao paulo,SP
3819,-23.501757310577624,-46.496827482514846,são paulo,SP
3807,-23.49709899762804,-46.47248643196029,sao paulo,SP
3819,-23.496796099919187,-46.49951625644875,sao paulo,SP
3962,-23.609943,-46.48136049610485,sao paulo,SP
3945,-23.599900048560283,-46.49170207092153,sao paulo,SP
3977,-23.616417908130888,-46.49784730613422,são paulo,SP
3932,-23.581022780689697,-46.49988522077705,sao paulo,SP
3924,-23.600636654452096,-46.51043498473654,sao paulo,SP
3988,-23.599169351058073,-46.51523601661695,sao paulo,SP
3977,-23.62399982653355,-46.49430299278662,sao paulo,SP
3935,-23.589404549541232,-46.504837277829026,sao paulo,SP
3927,-23.601085239800327,-46.499658653067115,sao paulo,SP
3963,-23.60910083458364,-46.47475854454958,sao paulo,SP
3920,-23.59643053205609,-46.51939168734489,sao paulo,SP
3936,-23.59072893228113,-46.49743806327545,sao paulo,SP
3924,-23.596221237706867,-46.51200430504737,sao paulo,SP
3978,-23.625259145709514,-46.50519059908246,são paulo,SP
3910,-23.58310170996594,-46.51750850236594,sao paulo,SP
3969,-23.608570159587988,-46.49251687024642,sao paulo,SP
3943,-23.595473444303654,-46.49533271151282,sao paulo,SP
4080,-23.607611601996656,-46.66337448903573,sao paulo,SP
4019,-23.589700030526878,-46.6470100582838,sao paulo,SP
4029,-23.604300701367602,-46.66273109963074,sao paulo,SP
4080,-23.60736464195861,-46.663712528997664,sao paulo,SP
4086,-23.609657484235022,-46.658893988897745,sao paulo,SP
4003,-23.577992685267432,-46.64655136219634,sao paulo,SP
4005,-23.575068423645707,-46.64696386416129,sao paulo,SP
4022,-23.594815224495328,-46.640377986237006,sao paulo,SP
4006,-23.576597280761852,-46.64774615913841,são paulo,SP
4001,-23.575332059668792,-46.65625206841134,são paulo,SP
4107,-23.58090815307019,-46.63504646134852,são paulo,SP
4145,-23.616696583126537,-46.63448016180968,sao paulo,SP
4186,-23.652863135888442,-46.598855753659045,sao paulo,SP
4153,-23.628173949361717,-46.622693717119546,são paulo,SP
4195,-23.656903646264837,-46.61108930049595,sao paulo,SP
4111,-23.586627070488824,-46.63295151832187,são paulo,SP
4126,-23.598548864273795,-46.629708171244744,sao paulo,SP
4155,-23.631377112960934,-46.62565295905709,são paulo,SP
4149,-23.618692749379623,-46.61841094976628,são paulo,SP
4117,-23.58965652899768,-46.62628267055226,sao paulo,SP
4116,-23.594096021928543,-46.62436001817762,sao paulo,SP
4276,-23.60647531779098,-46.613502623780974,sao paulo,SP
4248,-23.612892258597174,-46.59614768029763,sao paulo,SP
4277,-23.599328427145235,-46.61233007216228,sao paulo,SP
4297,-23.62644199056494,-46.60148371968947,sao paulo,SP
4222,-23.597058625310186,-46.59044121856429,sao paulo,SP
4202,-23.576864427145235,-46.604028462808,sao paulo,SP
4288,-23.60990771684358,-46.612299474608854,sao paulo,SP
4283,-23.606258814876796,-46.603940647238716,sao paulo,SP
4250,-23.62222345268047,-46.597842869553915,sao paulo,SP
4283,-23.606345922846064,-46.60431969011488,sao paulo,SP
4205,-23.58251254010618,-46.605790843470444,são paulo,SP
4206,-23.600999126839397,-46.60283382514856,sao paulo,SP
4272,-23.59471375658502,-46.619352486686246,são paulo,SP
4302,-23.622810580068116,-46.63711199125743,são paulo,SP
4306,-23.629932439638722,-46.63952981640599,sao paulo,SP
4379,-23.652889711350927,-46.66031112031853,sao paulo,SP
4349,-23.648825368024706,-46.649574549685454,sao paulo,SP
4302,-23.621571314732563,-46.637690772693155,sao paulo,SP
4348,-23.645615029141908,-46.649918996393325,são paulo,SP
4369,-23.656257597005002,-46.661545084511516,são paulo,SP
4372,-23.646475487650743,-46.66021566694556,sao paulo,SP
4302,-23.624020623925205,-46.63312116180967,são paulo,SP
4321,-23.64680709463907,-46.64371725174556,sao paulo,SP
4363,-23.64777645351718,-46.66682657980831,sao paulo,SP
4309,-23.63408379944926,-46.64279731922897,sao paulo,SP
4326,-23.65405810851754,-46.63543042131687,são paulo,SP
4356,-23.63515764948037,-46.65868901582662,sao paulo,SP
4338,-23.669359491257424,-46.64815048557328,sao paulo,SP
4363,-23.647545293092485,-46.66984759423503,são paulo,SP
4367,-23.649570932829388,-46.663707986265756,sao paulo,SP
4363,-23.648613296150906,-46.66888515528881,são paulo,SP
4473,-23.699813793784966,-46.647205920624366,são paulo,SP
4438,-23.67607215015292,-46.67081148029314,sao paulo,SP
4416,-23.677940232298514,-46.64074555023374,sao paulo,SP
4402,-23.667581545934553,-46.66245326686478,sao paulo,SP
4476,-23.704844049685466,-46.62683798211083,sao paulo,SP
4431,-23.69095273382773,-46.65552536234056,são paulo,SP
4413,-23.669931288937534,-46.64064917998733,sao paulo,SP
4474,-23.698450990564933,-46.64785680183504,sao paulo,SP
4407,-23.673861000000002,-46.65152024999999,sao paulo,SP
4431,-23.686434209821705,-46.65468598917996,são paulo,SP
4407,-23.667782532056094,-46.654114531363604,são paulo,SP
4543,-23.59120154177962,-46.68781889731084,sao paulo,SP
4565,-23.607194553147913,-46.694593760199666,sao paulo,SP
4545,-23.5930291517977,-46.67349899070918,sao paulo,SP
4523,-23.603875029978617,-46.666459948381274,sao paulo,SP
4546,-23.59836832889948,-46.67555020552254,são paulo,SP
4548,-23.59951167554392,-46.68242974701369,sao paulo,SP
4524,-23.601000569038916,-46.66161241528954,sao paulo,SP
4583,-23.61618609769749,-46.694437376074774,sao paulo,SP
4552,-23.59439704052136,-46.68706436318126,são paulo,SP
4515,-23.603392802383304,-46.665222244791984,sao paulo,SP
4516,-23.60283710658429,-46.67122889009748,sao paulo,SP
4552,-23.5942703233309,-46.682498336112836,sao paulo,SP
4537,-23.59317067776562,-46.677294289053094,sao paulo,SP
4508,-23.587911470278783,-46.67073759751653,sao paulo,SP
4664,-23.657108877604,-46.68292916319465,sao paulo,SP
4638,-23.63278099969852,-46.682267443874984,sao paulo,SP
4612,-23.623512317790983,-46.662722193173295,são paulo,SP
4632,-23.632597938109505,-46.66532359117661,sao paulo,SP
4633,-23.63578308308431,-46.663680178935806,são paulo,SP
4652,-23.66362054010618,-46.66810125950718,sao paulo,SP
4781,-23.68753366720537,-46.70331317790984,sao paulo,SP
4719,-23.63439027921401,-46.70371126824975,sao paulo,SP
4771,-23.683712144324545,-46.71371973411617,sao paulo,SP
4784,-23.691524458508848,-46.712618527901135,sao paulo,SP
4763,-23.669791134889476,-46.71877207715392,sao paulo,SP
4768,-23.667442742714528,-46.71203300389514,são paulo,SP
4763,-23.671200939494483,-46.720435473772284,são paulo,SP
4707,-23.62652748542905,-46.68831,sao paulo,SP
4715,-23.634668933666106,-46.69905651318597,sao paulo,SP
4745,-23.6637975574196,-46.707860376533965,sao paulo,SP
4728,-23.63918473643071,-46.71281114544164,sao paulo,SP
4814,-23.621470491257426,-46.491556798776635,sao paulo,SP
4830,-23.733513932281134,-46.69959585290549,sao paulo,SP
4892,-23.848991634995276,-46.70040327906233,são paulo,SP
4851,-23.755249461037682,-46.66483834647577,são paulo,SP
4895,-23.85862078360358,-46.70433165357102,sao paulo,SP
4805,-23.713744310984705,-46.70555904213663,são paulo,SP
4849,-23.738570999999997,-46.663589249999994,sao paulo,SP
4848,-23.734877500692495,-46.676226703993315,são paulo,SP
4856,-23.782338,-46.691379000000005,são paulo,SP
4849,-23.745262201223365,-46.66631666111717,sao paulo,SP
4821,-23.722217232005466,-46.689074326636934,são paulo,SP
4855,-23.762262553961992,-46.689500158129256,sao paulo,SP
4893,-23.4528119931442,-46.62960923931481,sao paulo,SP
4815,-23.70068786288882,-46.69224929669917,sao paulo,SP
4850,-23.75042285789716,-46.6797280649489,sao paulo,SP
4831,-23.73815160421836,-46.7131141254544,sao paulo,SP
4814,-23.7339584948641,-46.68527451165676,são paulo,SP
4858,-23.773083296699166,-46.717972417710165,sao paulo,SP
4914,-23.67775870191586,-46.748160539961944,sao paulo,SP
4929,-23.701462658895494,-46.76702198834323,sao paulo,SP
4938,-23.687873116066662,-46.758355951211485,sao paulo,SP
4909,-23.68039323980034,-46.73617439938832,sao paulo,SP
4920,-23.691472596168285,-46.75892673925206,sao paulo,SP
4935,-23.684940785901556,-46.76614047292124,sao paulo,SP
4937,-23.687699636966947,-46.75869987468982,sao paulo,SP
4961,-23.73642382431186,-46.790058719401,são paulo,SP
4913,-23.678779578683137,-46.74196517638063,são paulo,SP
5017,-23.537309857060443,-46.6787664476888,sao paulo,SP
5034,-23.51189879156327,-46.682527756592975,são paulo,SP
5069,-23.514366164031383,-46.708525037191976,são paulo,SP
5036,-23.509814424032644,-46.69438116241375,sao paulo,SP
5093,-23.51457128950484,-46.720945706141755,sao paulo,SP
5016,-23.53716331057762,-46.677200212735904,sao paulo,SP
5028,-23.540526,-46.69344002164009,são paulo,SP
5026,-23.52765321397665,-46.68733774689813,sao paulo,SP
5012,-23.538906293640743,-46.679568726614356,sao paulo,SP
5019,-23.53068277629982,-46.67938948098564,sao paulo,SP
5093,-23.51651019677996,-46.72237754079865,sao paulo,SP
5029,-23.539785432973613,-46.694580150152916,sao paulo,SP
5015,-23.531139995008335,-46.667968130301844,sao paulo,SP
5093,-23.516171643632045,-46.721669458508835,sao paulo,SP
5115,-23.51110945268047,-46.75079932070517,sao paulo,SP
5114,-23.507961401610018,-46.74863082361935,sao paulo,SP
5138,-23.486434564256417,-46.735828617260104,sao paulo,SP
5134,-23.486939528997667,-46.74399459256159,sao paulo,SP
5185,-23.44386090813089,-46.74462598043739,sao paulo,SP
5158,-23.491385507905843,-46.75788069164407,sao paulo,SP
5187,-23.45473355759131,-46.7492997783773,sao paulo,SP
5158,-23.488149960987506,-46.75738176298404,são paulo,SP
5171,-23.47810490230251,-46.74847335553123,sao paulo,SP
5223,-23.410777117404333,-46.73583848681404,sao paulo,SP
5211,-23.410224838738575,-46.755865602833374,são paulo,SP
5223,-23.407454300118392,-46.740725720510056,sao paulo,SP
5360,-23.56752468481759,-46.74444512823465,sao paulo,SP
5311,-23.53426701832186,-46.74371142674121,sao paulo,SP
5360,-23.565900813491815,-46.742824335420366,sao paulo,SP
5363,-23.57318784846209,-46.747718936724524,sao paulo,SP
5386,-23.56626947821568,-46.757313031363594,são paulo,SP
5363,-23.575766039073024,-46.74522432849966,sao paulo,SP
5386,-23.569046591176622,-46.757403382595676,são paulo,SP
5351,-23.560502573691473,-46.75744991756594,são paulo,SP
5396,-23.571271351924548,-46.767714968347946,sao paulo,SP
5356,-23.563138243407014,-46.74912524202204,são paulo,SP
5356,-23.562427505135883,-46.75285549056493,sao paulo,SP
5360,-23.56774676741302,-46.744148525391,são paulo,SP
5302,-23.532238183189968,-46.72575572647013,sao paulo,SP
5324,-23.53710120122336,-46.75707894699631,sao paulo,SP
5398,-23.576529478215683,-46.77960116472386,são paulo,SP
5366,-23.58278721288013,-46.751942283657414,são paulo,SP
5467,-23.54414929994788,-46.71829356344048,sao paulo,SP
5415,-23.560420033585295,-46.68439462254022,são paulo,SP
5477,-23.55178590146579,-46.72265113474524,sao paulo,SP
5411,-23.560537924231053,-46.67626418082403,sao paulo,SP
5414,-23.563356192336563,-46.681008742570285,sao paulo,SP
5433,-23.55398808298231,-46.69019985913791,são paulo,SP
5451,-23.54431308298231,-46.70321694393788,sao paulo,SP
5432,-23.55310208021235,-46.692266631282784,sao paulo,SP
5410,-23.55492109316495,-46.678752083317995,são paulo,SP
5406,-23.560452765191325,-46.68234665098963,são paulo,SP
5468,-23.540908097409027,-46.716729637111165,são paulo,SP
5415,-23.566909683045726,-46.67939499140165,sao paulo,SP
5402,-23.56191056673792,-46.67440767084071,sao paulo,SP
5428,-23.566920736886146,-46.698253920076105,sao paulo,SP
5436,-23.548823580904838,-46.686213952824694,sao paulo,SP
5422,-23.565517533441074,-46.68264380835591,sao paulo,SP
5469,-23.543015469328886,-46.71883489979235,sao paulo,SP
5435,-23.55284777491484,-46.68839475021634,são paulo,SP
5512,-23.584745038752697,-46.718571174955336,sao paulo,SP
5595,-23.582180336661104,-46.74365029239998,sao paulo,SP
5541,-23.587538521784317,-46.74135052553521,sao paulo,SP
5507,-23.566762452659702,-46.709794010607375,sao paulo,SP
5551,-23.590052874545584,-46.76323537691152,sao paulo,SP
5508,-23.529194403837554,-46.716979794771234,sao paulo,SP
5523,-23.593229847969774,-46.7401729965825,sao paulo,SP
5501,-23.56986774937963,-46.706445308500165,são paulo,SP
5583,-23.583175869338728,-46.78367284669368,sao paulo,SP
5679,-23.59911552899767,-46.69898302553523,são paulo,SP
5687,-23.609928079664094,-46.707266823071095,sao paulo,SP
5621,-23.59756791740985,-46.72265435542537,sao paulo,SP
5617,-23.590105145709522,-46.7217962082925,são paulo,SP
5616,-23.590045602833378,-46.718058933810326,sao paulo,SP
5604,-23.58715716847478,-46.69943944823706,sao paulo,SP
5632,-23.598245692480795,-46.73621539716661,sao paulo,SP
5641,-23.61950293865777,-46.736739355819694,são paulo,SP
5615,-23.588569152374614,-46.717587355819674,sao paulo,SP
5657,-23.62097822701839,-46.72062506344837,são paulo,SP
5716,-23.62908376824974,-46.73474990022503,são paulo,SP
5786,-23.639462266172274,-46.77340550750183,sao paulo,SP
5750,-23.615878756592988,-46.74317087815227,sao paulo,SP
5713,-23.62691775491955,-46.73218917609216,são paulo,SP
5790,-23.640737668330548,-46.785653811270116,sao paulo,SP
5791,-23.639402469254247,-46.78030484355721,são paulo,SP
5791,-23.647540285042407,-46.78246897960065,sao paulo,SP
5718,-23.633687116567618,-46.73570175284207,sao paulo,SP
5742,-23.610921118789307,-46.75097675313052,sao paulo,SP
5780,-23.64681795920133,-46.7540218179352,sao paulo,SP
5794,-23.64540469747246,-46.773210357348894,sao paulo,SP
5780,-23.648374456287144,-46.753932876219025,sao paulo,SP
5780,-23.647646189566608,-46.749549462808005,sao paulo,SP
5790,-23.640250505135892,-46.785723511656755,sao paulo,SP
5821,-23.66738419539498,-46.75039018734492,sao paulo,SP
5819,-23.66876440161002,-46.738543850683804,sao paulo,SP
5863,-23.67311939578164,-46.76625520191587,sao paulo,SP
5857,-23.656364448427404,-46.783452354718584,sao paulo,SP
5833,-23.671610100727246,-46.761566202464124,são paulo,SP
5842,-23.64780267860233,-46.7456088193202,sao paulo,SP
5853,-23.660371173466444,-46.749840401610015,sao paulo,SP
5856,-23.651990670585725,-46.78144060383063,sao paulo,SP
5884,-23.669041945871133,-46.775827932425365,sao paulo,SP
6065,-23.552978667782284,-46.78876388882808,osasco,SP
6090,-23.53299173079796,-46.78431236430245,osasco,SP
6083,-23.542937320272483,-46.77599199359469,osasco,SP
6026,-23.55256649235395,-46.761191999999994,osasco,SP
6053,-23.557202694697907,-46.78277752919139,osasco,SP
6086,-23.5330015473482,-46.78586392065302,osasco,SP
6060,-23.555075187056442,-46.78584303704774,osasco,SP
6075,-23.549777296987624,-46.78797558549247,osasco,SP
6097,-23.526881958364605,-46.77880978740831,osasco,SP
6065,-23.55117372191115,-46.79048059784172,osasco,SP
6140,-23.57859183014023,-46.80185477601136,osasco,SP
6144,-23.56743815875126,-46.80149848917997,osasco,SP
6150,-23.568287711062453,-46.80802642853022,osasco,SP
6150,-23.575215110915597,-46.81401603963254,osasco,SP
6142,-23.568341857608697,-46.796908893415704,osasco,SP
6130,-23.556713143932292,-46.79832748243917,osasco,SP
6160,-23.545937559732167,-46.818430987782435,osasco,SP
6124,-23.54486235388645,-46.795741261440405,osasco,SP
6114,-23.539560454065438,-46.799702754775325,osasco,SP
6144,-23.565953735212705,-46.79797115514459,osasco,SP
6270,-23.495210515574275,-46.7703357579561,osasco,SP
6236,-23.508954000000003,-46.78100549999999,osasco,SP
6240,-23.50940355429755,-46.80783464800349,osasco,SP
6266,-23.494761554273094,-46.78325499140165,osasco,SP
6216,-23.525601507617388,-46.76895348225504,osasco,SP
6283,-23.510759647786983,-46.76854407853891,osasco,SP
6263,-23.493025402323592,-46.80582611100724,osasco,SP
6233,-23.5193258864908,-46.790335012609056,osasco,SP
6216,-23.524927669167276,-46.77496381320335,osasco,SP
6293,-23.511630068295784,-46.76066564415166,osasco,SP
6223,-23.51328770358929,-46.77439859230181,osasco,SP
6246,-23.49921489953255,-46.803747896762594,osasco,SP
6385,-23.5481125810258,-46.842519593913316,carapicuiba,SP
6364,-23.566115323225727,-46.83693394340154,carapicuiba,SP
6333,-23.56022057400523,-46.83618025046938,carapicuiba,SP
6362,-23.55390543699508,-46.841282678467664,carapicuiba,SP
6321,-23.54163770219437,-46.82918659052208,carapicuiba,SP
6386,-23.533475451625314,-46.83763355854475,carapicuiba,SP
6328,-23.554685266819256,-46.856180410624276,carapicuiba,SP
6325,-23.522270157260337,-46.83000769835236,carapicuiba,SP
6341,-23.572841561374453,-46.821916264222416,carapicuiba,SP
6382,-23.551113794872194,-46.84053206981902,carapicuíba,SP
6365,-23.554882821316124,-46.84618635941439,carapicuiba,SP
6421,-23.50956701819199,-46.89803072157397,barueri,SP
6435,-23.529881944074617,-46.88452516711401,barueri,SP
6454,-23.492917250085107,-46.852464355954865,barueri,SP
6454,-23.494181448597498,-46.84317089766765,barueri,SP
6420,-23.513888242503956,-46.89649554828408,barueri,SP
6433,-23.52515598589444,-46.88806462970745,barueri,SP
6433,-23.52569308013555,-46.88876610919889,barueri,SP
6462,-23.486185697668226,-46.81299858473174,barueri,SP
6447,-23.548003985804634,-46.883870968118885,barueri,SP
6447,-23.549706348301704,-46.88665611456818,barueri,SP
6539,-23.456727,-46.90348200000001,santana de parnaiba,SP
6540,-23.455858779338172,-46.884022101977536,santana de parnaiba,SP
6537,-23.4377775,-46.831207500000005,santana de parnaiba,SP
6624,-23.54483488865177,-46.91378852907264,jandira,SP
6696,-23.510609314965645,-46.94200949097439,itapevi,SP
6660,-23.553582756670533,-46.9600975876913,itapevi,SP
6612,-23.517126000000005,-46.92318524999999,jandira,SP
6620,-23.54591621156612,-46.890397816297686,jandira,SP
6604,-23.5405185907493,-46.90322054529826,jandira,SP
6602,-23.536094273872227,-46.89748025874265,jandira,SP
6626,-23.543570554798478,-46.916430510113344,jandira,SP
6703,-23.598865110190975,-46.916236131282794,cotia,SP
6716,-23.606637783656513,-46.90743880487837,cotia,SP
6730,-23.63973228344221,-47.027687791462384,vargem grande paulista,SP
6784,-23.63581748626577,-46.798766319175975,taboão da serra,SP
6785,-23.63976432722605,-46.80583459838999,taboao da serra,SP
6773,-23.64256091701768,-46.796717487794965,taboão da serra,SP
6783,-23.628053629445613,-46.791876623518135,taboao da serra,SP
6704,-23.57622899027647,-46.917443398840064,cotia,SP
6703,-23.59989309290286,-46.90399713712849,cotia,SP
6767,-23.627566686659833,-46.78554302641613,taboao da serra,SP
6703,-23.598455615875125,-46.909669557591315,cotia,SP
6709,-23.60315306904837,-46.91718347277513,cotia,SP
6852,-23.70867904524206,-46.85923216916728,itapecerica da serra,SP
6833,-23.669952967590337,-46.856399806438326,embu das artes,SP
6835,-23.681210354146252,-46.855971816001976,embu das artes,SP
