geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
15260,-21.031326603149456,-49.92489598602256,planalto,SP
15370,-20.6434011614896,-51.11097488705625,pereira barreto,SP
15360,-20.691121324227232,-50.92790990811238,sud mennucci,SP
15390,-20.63898010750228,-51.504886554910556,itapura,SP
15370,-20.644009602898443,-51.11116956664461,pereira barreto,SP
15380,-20.500570358869634,-51.02959051841124,suzanapolis,SP
15385,-20.425693263950567,-51.33963391479599,ilha solteira,SP
15400,-20.735768371880468,-48.90990341271468,olímpia,SP
15400,-20.739715470713858,-48.888881444630385,olimpia,SP
15495,-19.98150541222119,-49.675962966468056,riolandia,SP
15400,-20.730998277178518,-48.9218257732409,olimpia,SP
15450,-20.60400006854865,-49.3046259282237,onda verde,SP
15440,-20.543385554620738,-49.32564251115429,nova granada,SP
15505,-20.426710385647475,-49.94440221182441,votuporanga,SP
15502,-20.425004198409617,-49.985637605148554,votuporanga,SP
15570,-20.087557616983553,-49.91385496976991,cardoso,SP
15501,-20.436772855951176,-49.986488210739886,votuporanga,SP
15550,-20.294936999999994,-49.7303055,americo de campos,SP
15570,-20.09032624329792,-49.911470606376085,cardoso,SP
15685,-19.995506483392298,-50.376344712291754,ouroeste,SP
15600,-20.285778313991905,-50.244477133464486,fernandopolis,SP
15775,-20.21210691478182,-50.92031414428506,santa fe do sul,SP
15700,-20.271387078640863,-50.549522016149005,jales,SP
15700,-20.272655609061452,-50.52894573825252,jales,SP
15768,-20.244011271287647,-50.68813539234629,santa salete,SP
15775,-20.21293575875249,-50.93154067884348,santa fe do sul,SP
15706,-20.266750984262043,-50.55576726458244,jales,SP
15840,-21.316869,-49.05177749999999,itajobi,SP
15803,-21.127440562582052,-48.98573731263553,catanduva,SP
15850,-21.204768830133936,-49.2944064564093,urupes,SP
15810,-21.15946037247854,-48.97876895027757,catanduva,SP
15803,-21.12552708514351,-48.99562316577295,catanduva,SP
15900,-21.399869953183327,-48.48171101962194,taquaritinga,SP
15900,-21.413602966700847,-48.50481087335545,taquaritinga,SP
15915,-21.2375134129791,-48.64529538625721,aparecida de monte alto,SP
15900,-21.407922292715128,-48.50725328139447,taquaritinga,SP
15900,-21.40224348303488,-48.50804051088373,taquaritinga,SP
16010,-21.209147328899487,-50.43747862461768,aracatuba,SP
16057,-21.170743292255764,-50.44877532722603,aracatuba,SP
16025,-21.208795166801348,-50.45119658895493,aracatuba,SP
16074,-21.198553197616683,-50.451478894396665,araçatuba,SP
16050,-21.198275999999993,-50.43996044991051,aracatuba,SP
16052,-21.183094110190982,-50.44906533888281,aracatuba,SP
16010,-21.204758190814776,-50.43753639324696,aracatuba,SP
16203,-21.292986875263736,-50.32166007740996,birigui,SP
16200,-21.28990767075602,-50.34520677753356,birigui,SP
16200,-21.299291015234825,-50.34325508751906,birigui,SP
16200,-21.293145976842478,-50.341978017198976,birigui,SP
16200,-21.288983027964008,-50.33808640301077,birigui,SP
16204,-21.30715473009142,-50.355287292443336,birigui,SP
16202,-21.287594627441067,-50.3272407723791,birigui,SP
16300,-21.4197690840764,-50.06874291555685,penapolis,SP
16306,-21.413669190809326,-50.09059354977193,penapolis,SP
16350,-21.26434549403844,-49.949672330780146,barbosa,SP
16300,-21.426941863869263,-50.07692076817606,penapolis,SP
16370,-21.553850918429166,-49.85450247420829,promissao,SP
16300,-21.42351381711616,-50.073522710436265,penápolis,SP
16400,-21.65403945712386,-49.75304009241738,lins,SP
16403,-21.68416504710394,-49.74673810705441,lins,SP
16430,-21.61034826711887,-49.8007445155773,guaicara,SP
16403,-21.678825153759608,-49.747334065641404,lins,SP
16600,-21.995773414319547,-49.45692005535792,pirajui,SP
16880,-21.23669952983856,-50.86431270203791,valparaíso,SP
16880,-21.22187238240093,-50.87177812901785,valparaiso,SP
16800,-21.14727513585852,-51.10507168637308,mirandopolis,SP
16880,-21.230351862796407,-50.86684694697441,valparaiso,SP
16800,-21.13485540060722,-51.09783493235761,mirandópolis,SP
16920,-20.863668572854753,-51.49295845989383,castilho,SP
16920,-20.876400148197785,-51.493747819087815,castilho,SP
16901,-20.89035690397594,-51.37913698000469,andradina,SP
17020,-22.314469499999994,-49.06827,bauru,SP
17014,-22.3333965,-49.07691675000001,bauru,SP
17066,-22.297806,-49.10895225,bauru,SP
17011,-22.33342074573983,-49.05424701541795,bauru,SP
17018,-22.36423668911526,-49.056504529486666,bauru,SP
17023,-22.280398038882613,-49.062672412916065,bauru,SP
17057,-22.321542320849403,-49.12152757703834,bauru,SP
17012,-22.34146185262968,-49.04963366324141,bauru,SP
17012,-22.334465283657426,-49.06658880587442,bauru,SP
17022,-22.274494806331166,-49.07174492123891,bauru,SP
17120,-22.468110650436383,-48.96765462596439,agudos,SP
17180,-21.895066337710215,-49.023382427672246,iacanga,SP
17120,-22.468844861448076,-48.99380317655449,agudos,SP
17120,-22.45045581197804,-48.990365536275085,agudos,SP
17290,-22.50137476856727,-48.707334186318725,macatuba,SP
17280,-22.357511770785184,-48.77522021889142,pederneiras,SP
17290,-22.529524499999994,-48.723592499999995,macatuba,SP
17208,-22.271810809306757,-48.55037525287217,jau,SP
17212,-22.303954355238577,-48.549188099616714,jau,SP
17202,-22.305298463500495,-48.55791704801201,jau,SP
17280,-22.34922456776918,-48.76249192515374,pederneiras,SP
17215,-22.27077710352587,-48.547112254371285,jau,SP
17280,-22.343908130363566,-48.792075454860786,pederneiras,SP
17340,-22.49332903129746,-48.56682796895873,barra bonita,SP
17300,-22.387080243324462,-48.39048087501728,dois córregos,SP
17300,-22.381287263072135,-48.37025338808469,dois córregos,SP
17400,-22.208734488660554,-49.67143640156221,garca,SP
17400,-22.21287378048533,-49.65751292823286,garça,SP
17400,-22.210935169672755,-49.65257318420015,garça,SP
17505,-22.1994804970858,-49.96885384248947,marilia,SP
17515,-22.209374797391646,-49.94208337330484,marilia,SP
17507,-22.189588758002635,-49.96545171772466,marilia,SP
17514,-22.18649513183106,-49.93296502761269,marilia,SP
17514,-22.194044035807003,-49.93138024646543,marília,SP
17512,-22.155070358041385,-49.968967803364265,marilia,SP
17511,-22.184892922009354,-49.956434460586316,marilia,SP
17600,-21.930985253396365,-50.517015174805444,tupa,SP
17606,-21.927944134289277,-50.53423834368648,tupa,SP
17600,-21.941065603789145,-50.50864217221782,tupa,SP
17603,-21.934238449389476,-50.501078455846525,tupa,SP
17603,-21.940618328836038,-50.502741502831,tupa,SP
17607,-21.919162749712616,-50.52511367807626,tupa,SP
17604,-21.945977758485956,-50.513729178148374,tupã,SP
17690,-21.919749594398173,-50.73625489881468,bastos,SP
17600,-21.93170838180569,-50.50873084297648,tupa,SP
17690,-21.927515189793933,-50.72891561678114,bastos,SP
17690,-21.92551891929975,-50.742089090858,bastos,SP
17700,-21.797749383753455,-50.89251354042217,osvaldo cruz,SP
17780,-21.72318490581699,-51.01731155001723,lucelia,SP
17890,-21.518654363090278,-51.43460140551366,junqueiropolis,SP
17800,-21.696008714915283,-51.073529973955324,adamantina,SP
17800,-21.68035576176908,-51.07661410359157,adamantina,SP
17900,-21.48536936485172,-51.531865343463195,dracena,SP
17900,-21.48883771642306,-51.51993583053974,dracena,SP
17900,-21.50229280069451,-51.53795319896491,dracena,SP
18055,-23.489741556206333,-47.509921178602326,sorocaba,SP
18070,-23.469706592561607,-47.47919356549716,sorocaba,SP
18079,-23.420055803220038,-47.48837232361936,sorocaba,SP
18079,-23.423430436580304,-47.478623621011025,sorocaba,SP
18010,-23.497445168474787,-47.456087196779976,sorocaba,SP
18065,-23.489597498613218,-47.48818988054918,sorocaba,SP
18075,-23.47020519221395,-47.47222488479879,sorocaba,SP
18017,-23.50648246805157,-47.39633583309976,sorocaba,SP
18076,-23.46286388926077,-47.467154535662765,sorocaba,SP
18077,-23.451373561746255,-47.473878378988985,sorocaba,SP
18060,-23.49027730252754,-47.46385074424372,sorocaba,SP
18017,-23.490994688874522,-47.41074936552001,sorocaba,SP
18071,-23.47295299417162,-47.50398342007612,sorocaba,SP
18120,-23.530346309299315,-47.173156735732455,mairinque,SP
18130,-23.532302001384984,-47.135939489324194,sao roque,SP
18160,-23.645787352946254,-47.57748799270743,salto de pirapora,SP
18136,-23.539718342412282,-47.13868620711727,sao roque,SP
18103,-23.4194324454671,-47.40536308673322,sorocaba,SP
18116,-23.54679803690352,-47.45565995796057,votorantim,SP
18131,-23.54268267614409,-47.1247061548199,sao roque,SP
18130,-23.52822694976627,-47.13724035192455,sao roque,SP
18114,-23.540653320012677,-47.44417122924009,votorantim,SP
18105,-23.405774322234386,-47.38281380114255,sorocaba,SP
18136,-23.546635842608616,-47.12951369700025,são roque,SP
18160,-23.6540478957748,-47.57330442470198,salto de pirapora,SP
18112,-23.53007314664269,-47.433175221975056,votorantim,SP
18170,-23.71960196205244,-47.41016001380597,piedade,SP
18285,-23.235338322949616,-47.96399245493129,cesario lange,SP
18276,-23.357164019365904,-47.85814250305854,tatuí,SP
18277,-23.349094231631824,-47.868709871711815,tatui,SP
18210,-23.582810388342697,-48.05792525734925,itapetininga,SP
18275,-23.349386946566906,-47.858023499087885,tatuí,SP
18230,-23.87840143734628,-47.99526122013281,sao miguel arcanjo,SP
18278,-23.344024215118527,-47.858642941099475,tatui,SP
18210,-23.58428954621232,-48.05959569032494,itapetininga,SP
18278,-23.343261844493817,-47.853577586356884,tatui,SP
18200,-23.588073684228466,-48.055292214662174,itapetininga,SP
18310,-24.185297899979318,-48.53116767657337,guapiara,SP
18406,-23.999977084090304,-48.88545912034646,itapeva,SP
18460,-24.11386517852069,-49.33361297149954,itarare,SP
18425,-23.925519127559745,-48.70309378534624,taquarivai,SP
18530,-23.09576977141146,-47.69840933983566,tiete,SP
18530,-23.098435709001656,-47.71690250410981,tiete,SP
18550,-23.284851732520867,-47.67288338547258,boituva,SP
18540,-23.213305170237255,-47.52029676904679,porto feliz,SP
18530,-23.10487682389699,-47.72541247169097,tiete,SP
18550,-23.27947655150539,-47.67900747081378,boituva,SP
18560,-23.352739634397498,-47.69668396290718,ipero,SP
18520,-23.166366555667402,-47.760433176900875,cerquilho,SP
18601,-22.885607503750908,-48.43113345045876,botucatu,SP
18602,-22.888959112150708,-48.44482150383313,botucatu,SP
18618,-22.90398515306385,-48.49084764191815,botucatu,SP
18650,-22.730202884999226,-48.57642451450008,sao manuel,SP
18611,-22.877422646393093,-48.43917985655768,botucatu,SP
18607,-22.890214037191978,-48.451332258670455,botucatu,SP
18690,-23.103131089516438,-48.60852027178428,itatinga,SP
18740,-23.518321416856413,-49.23731875242283,taquarituba,SP
18740,-23.520525865916817,-49.240316328280805,taquarituba,SP
18775,-22.875229193239395,-49.1540692038193,iaras,SP
18730,-23.409723734131436,-49.09430230166511,itai,SP
18700,-23.100295033585304,-48.926735722315186,avare,SP
18800,-23.212105258492812,-49.37509632890086,piraju,SP
18890,-23.453806240139183,-49.409345536878725,taguaí,SP
18900,-22.889475332656772,-49.61248185125022,santa cruz do rio pardo,SP
19050,-22.13976875780352,-51.407443663338626,presidente prudente,SP
19025,-22.103353854936362,-51.40049239250995,presidente prudente,SP
19061,-22.125826942725926,-51.41962016454985,presidente prudente,SP
19034,-22.083393491372675,-51.381420617306105,presidente prudente,SP
19020,-22.113993467107832,-51.38625227514332,presidente prudente,SP
19015,-22.122283218613365,-51.39074427552457,presidente prudente,SP
19013,-22.143315047509144,-51.39112871896484,presidente prudente,SP
19010,-22.12456426160913,-51.38372530577073,presidente prudente,SP
19023,-22.113510459388237,-51.39843670729224,presidente prudente,SP
19070,-22.137166436557337,-51.41934499625451,presidente prudente,SP
19068,-22.100199074421276,-51.43018895540521,presidente prudente,SP
19275,-22.55431485359465,-52.58340915742624,euclides da cunha paulista,SP
19273,-22.58228188850783,-53.057015507045264,rosana,SP
19200,-22.280085,-51.48550345404579,pirapozinho,SP
19350,-21.83041092752533,-51.4836992365241,emilianopolis,SP
19300,-22.0191879844768,-51.550564418660755,presidente bernardes,SP
19400,-21.782045999999944,-51.860851999999966,presidente venceslau,SP
19570,-22.22769689580045,-51.298536879977426,regente feijo,SP
19600,-22.23083215731331,-50.89153274449646,rancharia,SP
19870,-22.902051563397464,-50.72953084270295,florinia,SP
19905,-23.000097321397664,-49.885033342633726,ourinhos,SP
19915,-22.954245768249745,-49.873242336805326,ourinhos,SP
19970,-22.784896384347338,-50.21657490981147,palmital,SP
19970,-22.793168757300847,-50.21792616058439,palmital,SP
19900,-22.986271649340072,-49.86193326638365,ourinhos,SP
19914,-22.97495008465575,-49.8563098415372,ourinhos,SP
19900,-22.977473819610825,-49.86814645347195,ourinhos,SP
20040,-22.90319808353057,-43.17734269331753,rio de janeiro,RJ
20051,-22.904138378296494,-43.18136861157594,rio de janeiro,RJ
20061,-22.907244572854754,-43.1857917717122,rio de janeiro,RJ
20050,-22.906775086300524,-43.18091641118931,rio de janeiro,RJ
20040,-22.90593939494492,-43.17731293407013,rio de janeiro,RJ
20230,-22.909640574787996,-43.19418934194123,rio de janeiro,RJ
20250,-22.915455359974622,-43.20730671703505,rio de janeiro,RJ
20241,-22.914801209273442,-43.17930656869983,rio de janeiro,RJ
20261,-22.92130619816495,-43.21295707201803,rio de janeiro,RJ
20261,-22.926705119337573,-43.21235339119399,rio de janeiro,RJ
20221,-22.89963756174625,-43.191892288649086,rio de janeiro,RJ
20261,-22.926037012493484,-43.21143883804608,rio de janeiro,RJ
20540,-22.921303369409696,-43.234793466818736,rio de janeiro,RJ
20511,-22.92580036219633,-43.23674029961335,rio de janeiro,RJ
20541,-22.92857982209015,-43.25791871371685,rio de janeiro,RJ
20511,-22.93193166694557,-43.24415454454958,rio de janeiro,RJ
20541,-22.927149471002323,-43.25496089480068,rio de janeiro,RJ
20541,-22.92585800805008,-43.24731939592586,rio de janeiro,RJ
20510,-22.93527289814757,-43.23935607689412,rio de janeiro,RJ
20550,-22.92157003719198,-43.2271932547753,rio de janeiro,RJ
20560,-22.92202430169082,-43.25021406021705,rio de janeiro,RJ
20520,-22.924988424635075,-43.22491636831317,rio de janeiro,RJ
20551,-22.91382594087947,-43.2482041584628,rio de janeiro,RJ
20541,-22.927121601448405,-43.25146941880669,rio de janeiro,RJ
20541,-22.9256843252928,-43.25569356174625,rio de janeiro,RJ
20521,-22.92613039661835,-43.22876915973222,rio de janeiro,RJ
20561,-22.92000818705645,-43.262792879133215,rio de janeiro,RJ
20760,-22.874951933117853,-43.286822550089504,rio de janeiro,RJ
20785,-22.8841124454671,-43.26178327116395,rio de janeiro,RJ
20780,-22.89576674464777,-43.268091302931566,rio de janeiro,RJ
20720,-22.904457894252424,-43.28506166276198,rio de janeiro,RJ
20785,-22.882817220381956,-43.26793577240467,rio de janeiro,RJ
20771,-22.88652875160132,-43.27475675062036,rio de janeiro,RJ
20735,-22.901333595331565,-43.28203298889149,rio de janeiro,RJ
20710,-22.9057638487219,-43.27678954175095,rio de janeiro,RJ
20771,-22.88115047100233,-43.27122079808413,rio de janeiro,RJ
20785,-22.888018996487382,-43.268078295724045,rio de janeiro,RJ
20765,-22.868954685815698,-43.287938952680456,rio de janeiro,RJ
20725,-22.90812552429447,-43.28165509893823,rio de janeiro,RJ
20921,-22.893198029555563,-43.219957624583444,rio de janeiro,RJ
20960,-22.901179568959616,-43.25424395337296,rio de janeiro,RJ
21051,-22.87276453621103,-43.26042211809681,rio de janeiro,RJ
21073,-22.84664528919734,-43.269308477090505,rio de janeiro,RJ
21050,-22.878089329447747,-43.2616888760748,rio de janeiro,RJ
21060,-22.855774222863445,-43.26328511474993,rio de janeiro,RJ
21051,-22.878185702763034,-43.26481482187252,rio de janeiro,RJ
21060,-22.858333870372174,-43.26279923868754,rio de janeiro,RJ
21040,-22.853419648075448,-43.250797215101834,rio de janeiro,RJ
21040,-22.849795373016363,-43.24879214348781,rio de janeiro,RJ
21012,-22.828946448237062,-43.2904234499105,rio de janeiro,RJ
21050,-22.874071044330993,-43.257887618059975,rio de janeiro,RJ
21070,-22.84203150513589,-43.27394101387847,rio de janeiro,RJ
21050,-22.87955586981373,-43.254294439754275,rio de janeiro,RJ
21010,-22.819530739396296,-43.292699173726234,rio de janeiro,RJ
21071,-22.849195274222353,-43.27537347071386,rio de janeiro,RJ
21250,-22.81875678267647,-43.30419145420966,rio de janeiro,RJ
21215,-22.83604384401869,-43.3018597157943,rio de janeiro,RJ
21240,-22.813749690547553,-43.32490622176693,rio de janeiro,RJ
21231,-22.834566618096826,-43.32012950083671,rio de janeiro,RJ
21240,-22.807397766576305,-43.32673487650748,rio de janeiro,RJ
21235,-22.838705433810333,-43.318095360522896,rio de janeiro,RJ
21231,-22.829002669167274,-43.32207949362335,rio de janeiro,RJ
21221,-22.852932202608343,-43.301597165416354,rio de janeiro,RJ
21211,-22.83525177047145,-43.30455765681801,rio de janeiro,RJ
21211,-22.83308097945644,-43.30655680515326,rio de janeiro,RJ
21321,-22.901456083559225,-43.35263919207676,rio de janeiro,RJ
21380,-22.884820270615673,-43.31529597224307,rio de janeiro,RJ
21311,-22.892928587650804,-43.3353878814762,rio de janeiro,RJ
21331,-22.87596776019967,-43.36038245129548,rio de janeiro,RJ
21341,-22.881740448237053,-43.352470424375284,rio de janeiro,RJ
21380,-22.88712086594723,-43.318183118500855,rio de janeiro,RJ
21370,-22.857133944774617,-43.313890048992974,rio de janeiro,RJ
21351,-22.86619236773625,-43.3474571688788,rio de janeiro,RJ
21380,-22.882534104622398,-43.323153695250745,rio de janeiro,RJ
21331,-22.874144207600008,-43.37245458047214,rio de janeiro,RJ
21320,-22.884585149604657,-43.350589090743945,rio de janeiro,RJ
21311,-22.8884343612443,-43.33033400115591,rio de janeiro,RJ
21555,-22.859848267119705,-43.36676292598431,rio de janeiro,RJ
21555,-22.85774453012285,-43.36199760225647,rio de janeiro,RJ
21545,-22.83748111907777,-43.340394867043756,rio de janeiro,RJ
21540,-22.857712512349256,-43.34687040409152,rio de janeiro,RJ
21555,-22.858980757977964,-43.36630805037796,rio de janeiro,RJ
21555,-22.859737993075093,-43.36091254010617,rio de janeiro,RJ
21620,-22.841976447400338,-43.40543997683069,rio de janeiro,RJ
21615,-22.859293781008176,-43.38406716342422,rio de janeiro,RJ
21645,-22.8206198864908,-43.396416367187996,rio de janeiro,RJ
21620,-22.836783478215686,-43.39812124854291,rio de janeiro,RJ
21665,-22.8347160246985,-43.3741985523112,rio de janeiro,RJ
21721,-22.870408270003892,-43.44216519185938,rio de janeiro,RJ
21740,-22.889819943937887,-43.3857518598304,rio de janeiro,RJ
21740,-22.880943072998992,-43.41066217208145,rio de janeiro,RJ
21842,-22.870369519014353,-43.502632597264785,rio de janeiro,RJ
21843,-22.8730194260151,-43.49257877596048,rio de janeiro,RJ
21815,-22.892463585208084,-43.45613951434464,rio de janeiro,RJ
21860,-22.866611678054078,-43.457763311125866,rio de janeiro,RJ
21870,-22.87198791618097,-43.4624018617923,rio de janeiro,RJ
21832,-22.897203098245754,-43.48835262337693,rio de janeiro,RJ
21810,-22.880933999999996,-43.45609363431256,rio de janeiro,RJ
21830,-22.881637792884373,-43.483613239208566,rio de janeiro,RJ
21820,-22.876362,-43.46561382514857,rio de janeiro,RJ
21870,-22.871429393813784,-43.45461630829639,rio de janeiro,RJ
21931,-22.800192580068124,-43.20567482610086,rio de janeiro,RJ
21931,-22.82052421411186,-43.190753984320146,rio de janeiro,RJ
21941,-22.812110821541896,-43.209206758814695,rio de janeiro,RJ
21931,-22.81207985711042,-43.19209307974988,rio de janeiro,RJ
21940,-22.814449124617695,-43.20646430584577,rio de janeiro,RJ
21921,-22.80386713666411,-43.18869440391448,rio de janeiro,RJ
21920,-22.792935814040074,-43.18437178850486,rio de janeiro,RJ
22061,-22.974830151537894,-43.193195852905504,rio de janeiro,RJ
22061,-22.975682625746366,-43.193514773138986,rio de janeiro,RJ
22041,-22.96533571772756,-43.19102215500035,rio de janeiro,RJ
22050,-22.971834596456738,-43.18614258866645,rio de janeiro,RJ
22020,-22.96773974300298,-43.18244490867914,rio de janeiro,RJ
22061,-22.97545959616828,-43.19352910436258,rio de janeiro,RJ
22071,-22.981604385509847,-43.1942005947833,rio de janeiro,RJ
22240,-22.93125598447676,-43.17881321481337,rio de janeiro,RJ
22231,-22.93396247045406,-43.17978264778698,rio de janeiro,RJ
22220,-22.92522593421437,-43.17837489078998,rio de janeiro,RJ
22220,-22.929346739656097,-43.1751384328294,rio de janeiro,RJ
22281,-22.960314383734904,-43.19072002935907,rio de janeiro,RJ
22230,-22.939570728836063,-43.17687211601934,rio de janeiro,RJ
22241,-22.941056043020367,-43.20055236412958,rio de janeiro,RJ
22250,-22.941426468492168,-43.1726880431646,rio de janeiro,RJ
22441,-22.986665718275823,-43.220493597004996,rio de janeiro,RJ
22451,-22.979814153835108,-43.24239403078137,rio de janeiro,RJ
22450,-22.984208100192053,-43.22990553081489,rio de janeiro,RJ
22471,-22.962641563419695,-43.20121137523806,rio de janeiro,RJ
22450,-22.983152971146552,-43.22763994933357,rio de janeiro,RJ
22421,-22.981704463788965,-43.21307295045875,rio de janeiro,RJ
22430,-22.98338541104508,-43.222441469184666,rio de janeiro,RJ
22630,-23.006529823224245,-43.3509771411032,rio de janeiro,RJ
22621,-23.010746050233728,-43.304839888712515,rio de janeiro,RJ
22621,-23.013090922557613,-43.30875941548848,rio de janeiro,RJ
22620,-23.011911911189305,-43.30173478654294,rio de janeiro,RJ
22790,-23.01689944212022,-43.450101645421064,rio de janeiro,RJ
22715,-22.926470469328883,-43.381790490853405,rio de janeiro,RJ
22730,-22.923000440186986,-43.37045204232788,rio de janeiro,RJ
22775,-22.99549495258178,-43.36497407134553,rio de janeiro,RJ
22753,-22.8826862489056,-43.32259885573314,rio de janeiro,RJ
22790,-23.02159856148646,-43.486540519129925,rio de janeiro,RJ
22790,-23.011593381066444,-43.46240246448145,rio de janeiro,RJ
22790,-23.01088346202889,-43.464600143660306,rio de janeiro,RJ
22740,-22.925688956431372,-43.35234896710717,rio de janeiro,RJ
22783,-22.98241573688614,-43.459239158895485,rio de janeiro,RJ
22755,-22.945210543712847,-43.33988430916398,rio de janeiro,RJ
22793,-22.996592948092825,-43.377609164031384,rio de janeiro,RJ
22795,-23.02227530169082,-43.45336048251485,rio de janeiro,RJ
22743,-22.926244473224028,-43.349985398551595,rio de janeiro,RJ
22790,-23.01793585781688,-43.453180581175175,rio de janeiro,RJ
22713,-22.93505377863635,-43.38776927853966,rio de janeiro,RJ
23092,-22.851881900399306,-43.54349303014654,rio de janeiro,RJ
23067,-22.882023094090805,-43.61800578628315,rio de janeiro,RJ
23065,-22.875814979448904,-43.63209706299451,rio de janeiro,RJ
23013,-22.90211746378896,-43.54166204954123,rio de janeiro,RJ
23057,-22.787545510280964,-43.22817568925604,rio de janeiro,RJ
23098,-22.874066779358255,-43.513860133764304,rio de janeiro,RJ
23097,-22.85499184675621,-43.5403234244248,rio de janeiro,RJ
23055,-22.91277732001269,-43.58237191130487,rio de janeiro,RJ
23020,-22.999738236418292,-43.54326217348236,rio de janeiro,RJ
23094,-22.872994795718203,-43.51371322981701,rio de janeiro,RJ
23088,-22.884941640025367,-43.54460880085411,rio de janeiro,RJ
23057,-22.87118022882495,-43.515170609246354,rio de janeiro,RJ
23017,-22.909872583674797,-43.514090328899485,rio de janeiro,RJ
23094,-22.878741792399996,-43.51694218166075,rio de janeiro,RJ
23056,-22.923146462115525,-43.600491356916216,rio de janeiro,RJ
23071,-22.878101378296492,-43.57914238245143,rio de janeiro,RJ
23033,-22.955850521201874,-43.605604791334414,rio de janeiro,RJ
23045,-22.927014984736555,-43.5663118458077,rio de janeiro,RJ
23056,-22.921756388068076,-43.61901281569755,rio de janeiro,RJ
23016,-22.91227305883206,-43.533925678890796,rio de janeiro,RJ
23075,-22.880285812366637,-43.5696656693115,rio de janeiro,RJ
23595,-22.924759499999993,-43.647797249999996,rio de janeiro,RJ
23510,-22.91752795759503,-43.67861499802896,rio de janeiro,RJ
23530,-22.90435312101101,-43.53824915306711,rio de janeiro,RJ
23547,-22.809556198782605,-43.22403226110081,rio de janeiro,RJ
23565,-22.888942431212858,-43.71993329747894,rio de janeiro,RJ
23570,-22.911933690697023,-43.688050939838,rio de janeiro,RJ
23810,-22.87486699929313,-43.77538796182941,itaguai,RJ
23825,-22.89422609412992,-43.85449144259082,itaguai,RJ
23825,-22.893428941343434,-43.84477972596644,itaguai,RJ
23970,-23.221771445794797,-44.71750353149274,parati,RJ
23913,-22.98974944369132,-44.2422178907717,angra dos reis,RJ
23970,-23.225548595726035,-44.71425656654733,paraty,RJ
23914,-22.99731680102833,-44.240621258051505,angra dos reis,RJ
24030,-22.885087600323228,-43.12293184194123,niteroi,RJ
24030,-22.88699984318198,-43.12087416608019,niterói,RJ
24141,-22.876868545934556,-43.05205644393788,niteroi,RJ
24120,-22.881131072320677,-43.096121049943875,niteroi,RJ
24110,-22.872317583963266,-43.09711697264709,niteroi,RJ
24110,-22.861987207172263,-43.09275150007821,niterói,RJ
24110,-22.868446732206756,-43.10423660937756,niteroi,RJ
24110,-22.870193667263905,-43.08983560205421,niteroi,RJ
24240,-22.897992362484793,-43.09662921703507,niteroi,RJ
24240,-22.899594992498173,-43.09531300014423,niteroi,RJ
24240,-22.893474000941723,-43.091939675087325,niteroi,RJ
24210,-22.90582171357262,-43.13035059201333,niteroi,RJ
24220,-22.904627090224327,-43.106133286542956,niteroi,RJ
24340,-22.921749541038967,-43.005854143339526,niterói,RJ
24360,-22.914473113509192,-43.08420514749854,niteroi,RJ
24344,-22.93565095793306,-43.010829579408124,niterói,RJ
24340,-22.885960133619456,-43.11334879201266,niteroi,RJ
24360,-22.914697463500506,-43.080884035806996,niteroi,RJ
24430,-22.82521864663701,-43.08437202519215,sao goncalo,RJ
24426,-22.8480621993267,-43.090507257507326,sao goncalo,RJ
24466,-22.808183297924334,-43.061653340659475,são gonçalo,RJ
24465,-22.815223422944193,-43.05686748513218,sao goncalo,RJ
24456,-22.816664359238718,-43.01211720003261,sao goncalo,RJ
24416,-22.842240015761345,-43.07163096138145,são gonçalo,RJ
24450,-22.820691770163158,-43.01525623022809,sao goncalo,RJ
24436,-22.8194432153192,-43.07121691404102,são gonçalo,RJ
24440,-22.827407329259366,-43.05668602802961,sao goncalo,RJ
24715,-22.803768933110998,-42.99651970193659,sao goncalo,RJ
24736,-22.81991333924251,-42.97524920790808,sao goncalo,RJ
24717,-22.812008631417015,-42.99790760563654,sao goncalo,RJ
24751,-22.83480320531411,-43.05156504882727,sao goncalo,RJ
24724,-22.80652214436353,-42.95632615260747,são gonçalo,RJ
24717,-22.816281825298176,-43.00458267585315,sao goncalo,RJ
24722,-22.777999464939207,-42.963629770529266,sao goncalo,RJ
24901,-22.917343023763127,-42.824037115100566,marica,RJ
24914,-22.920441309999944,-42.85098999999997,marica,RJ
24921,-22.955479999999966,-42.745769999999936,marica,RJ
24900,-22.91133985927727,-42.813090112559735,marica,RJ
24900,-22.91762787959913,-42.81760650604593,marica,RJ
24935,-22.958856,-42.97212802936987,marica,RJ
25040,-22.745262662302796,-43.32860613048185,duque de caxias,RJ
25065,-22.774321210404413,-43.29394764105891,duque de caxias,RJ
25060,-22.765958186946445,-43.30054475896671,duque de caxias,RJ
25065,-22.773455021968147,-43.29016543675066,duque de caxias,RJ
25240,-22.651744755334214,-43.2958410680808,duque de caxias,RJ
25250,-22.616954100233503,-43.30647643663495,duque de caxias,RJ
25215,-22.676138482661358,-43.26833670496022,duque de caxias,RJ
25251,-22.662536773118983,-43.28133096424213,duque de caxias,RJ
25260,-22.642907488523214,-43.282850465039175,duque de caxias,RJ
25265,-22.65407380252242,-43.22787858621616,duque de caxias,RJ
25555,-22.77680383974925,-43.37193853043881,são joão de meriti,RJ
25581,-22.7897202413202,-43.34368761984062,sao joao de meriti,RJ
